Name	Length	EffectiveLength	TPM	NumReads
FBgn0036862	4030.21	3852.39	6.44621	167
FBgn0038206	1377	1199.18	54.6674	440.854
FBgn0037044	1903.98	1726.16	21.5366	250
FBgn0262537	549	371.664	2.4006	6
FBgn0033381	864.461	686.939	18.833	87
FBgn0035756	7349.99	7172.17	0.131385	6.337
FBgn0025739	2601	2423.18	18.7284	305.189
FBgn0053301	1440.5	1262.68	0	0
FBgn0027095	847	669.497	226.109	1018
FBgn0032138	2124	1946.18	246.337	3224
FBgn0035854	1223.7	1045.88	18.0567	127
FBgn0033241	1639.13	1461.31	139.207	1368
FBgn0039485	995	817.404	3.27457	18
FBgn0002521	2198.32	2020.5	15.8969	216
FBgn0031693	1666	1488.18	14.2889	143
FBgn0028467	3391	3213.18	34.9406	755
FBgn0265265	588	410.648	0	0
FBgn0037848	1555.91	1378.09	39.7089	368
FBgn0038451	1688	1510.18	0	0
FBgn0038312	1539	1361.18	11.4707	105
FBgn0053270	388	210.813	0	0
FBgn0003210	4410.69	4232.87	32.6713	930
FBgn0028848	2305	2127.18	0	0
FBgn0039596	2597	2419.18	0.061468	1
FBgn0011554	911	733.472	0	0
FBgn0263087	815	637.518	0.320569	1.374
FBgn0262363	329	151.849	0	0
FBgn0003941	588.388	411.035	4597.43	12708
FBgn0013773	1793.33	1615.51	8.28603	90.02
FBgn0052085	3030	2852.18	0	0
FBgn0015778	3633.81	3456	269.072	6253.52
FBgn0039576	503	325.695	5.5e-05	0
FBgn0263707	336	158.843	0	0
FBgn0034204	1231.5	1053.8	0	0
FBgn0035550	1970	1792.18	0	0
FBgn0031077	5353.98	5176.16	27.0908	943
FBgn0041625	1254	1076.18	0	0
FBgn0037817	1621	1443.18	1.23646	12
FBgn0085206	882	704.476	0	0
FBgn0019985	3118.8	2940.99	2.98317	59
FBgn0030638	1720	1542.18	55.5399	576
FBgn0039265	1010.68	832.865	54.0987	303.001
FBgn0028935	2901	2723.18	0	0
FBgn0051050	448	270.752	0	0
FBgn0052023	525	347.678	0	0
FBgn0261278	2242.92	2065.1	51.252	711.761
FBgn0031168	1173	995.183	1.64365	11
FBgn0020621	4752.52	4574.71	38.6682	1189.6
FBgn0069923	364	186.831	2.38777	3
FBgn0031449	2562.17	2384.35	49.2067	788.999
FBgn0036352	1085	907.183	0.163917	1
FBgn0041630	2100.23	1922.41	46.4112	600
FBgn0085456	865	687.482	0.2163	1
FBgn0003377	321	143.853	1.03371	1
FBgn0032910	2198.59	2020.77	0.562713	7.646
FBgn0031854	3076	2898.18	0.051309	1
FBgn0035861	1624	1446.18	0.205648	2
FBgn0034345	1147.02	969.366	140.363	914.999
FBgn0032095	3378	3200.18	0.139401	3
FBgn0033481	1307	1129.18	0.263381	2
FBgn0036325	1774	1596.18	0	0
FBgn0031194	2686.94	2509.13	31.9565	539.217
FBgn0040281	2396.4	2218.58	0.402156	6
FBgn0032681	2950.37	2772.55	2.21963	41.384
FBgn0028396	579	401.651	1.85114	5
FBgn0036695	1551	1373.18	22.1995	205
FBgn0003295	1798	1620.18	0.367125	4
FBgn0085369	2800.5	2622.68	0	0
FBgn0054025	1202	1024.18	0	0
FBgn0039043	1433	1255.18	0.829296	7
FBgn0042126	1804	1626.18	0.822984	9
FBgn0038798	1234	1056.18	0	0
FBgn0037405	2302	2124.18	1.26008	18
FBgn0003486	2338	2160.18	0	0
FBgn0261625	2826.98	2649.16	47.5296	846.748
FBgn0024183	1969.69	1791.87	225.062	2712
FBgn0041188	4737.06	4559.24	133.239	4085.11
FBgn0051561	1061	883.183	0	0
FBgn0004052	453	275.737	1.07858	2
FBgn0033302	2379.74	2201.92	55.8638	827.206
FBgn0031607	1224	1046.18	64.5307	454
FBgn0259749	2028.64	1850.83	88.3783	1100
FBgn0032292	964	786.434	96.0549	508
FBgn0058064	1365	1187.18	0	0
FBgn0034521	2822	2644.18	24.6068	437.55
FBgn0033395	1777	1599.18	0	0
FBgn0023000	1989.02	1811.2	23.5632	287.001
FBgn0003545	2130.8	1952.98	28.2484	371
FBgn0031201	2644	2466.18	2.05009	34
FBgn0031080	611	433.639	287.576	838.615
FBgn0053140	2341	2163.18	0.068742	1
FBgn0033950	324	146.852	0	0
FBgn0037955	1471.86	1294.04	50.6768	441
FBgn0050018	1323	1145.18	0	0
FBgn0038774	789	611.538	0	0
FBgn0028984	1520.76	1342.95	448.893	4054
FBgn0033365	3775.24	3597.43	0.124007	3
FBgn0034691	4327.16	4149.34	55.7992	1557
FBgn0036072	1096	918.183	0	0
FBgn0039946	2269	2091.18	6.25762	88
FBgn0052228	2987	2809.18	0.052934	1
FBgn0003557	3910.06	3732.25	82.1555	2062
FBgn0003087	937.266	759.724	7.2421	37
FBgn0031245	1139.15	961.465	14.3836	93
FBgn0024985	3743.5	3565.68	22.9371	550
FBgn0030684	1332.76	1154.95	0.772517	6
FBgn0034940	1071	893.183	24.3887	146.491
FBgn0034972	1963	1785.18	0.416491	5
FBgn0030319	772	594.548	1.75077	7
FBgn0031011	2701.14	2523.32	211.563	3589.99
FBgn0261267	421	243.772	0	0
FBgn0035286	1474.66	1296.85	3.8986	34
FBgn0035194	692	514.583	74.5207	257.878
FBgn0034389	3057.54	2879.72	6.558	127
FBgn0039462	1301	1123.18	5.56054	42
FBgn0260718	412.012	234.797	3.49995	5.526
FBgn0054043	1227	1049.18	0.708659	5
FBgn0036623	1604.25	1426.43	158.874	1524
FBgn0040892	516	338.684	0	0
FBgn0053255	330	152.848	0.000748	0.001
FBgn0038656	602	424.642	0	0
FBgn0052712	600	422.642	0	0
FBgn0262481	319.231	142.083	1.04659	1
FBgn0031275	5761.94	5584.12	0.026629	1
FBgn0031178	643	465.61	0.319372	1
FBgn0051225	1677	1499.18	0	0
FBgn0085341	1609.9	1432.1	1.03835	10
FBgn0034728	4068	3890.18	50.0748	1310
FBgn0010548	2120.73	1942.92	112.507	1470
FBgn0263402	529	351.675	0	0
FBtr0084085	2045	1867.18	2.23917	28.116
FBgn0051391	1704	1526.18	0.194869	2
FBgn0028943	488	310.706	0.957191	2
FBgn0052311	9563.47	9385.65	20.5019	1294.02
FBgn0283525	1628	1450.18	13.3303	130
FBgn0037512	1672.5	1494.68	0	0
FBgn0032493	863	685.482	0	0
FBgn0060296	2844.51	2666.69	2.23052	40
FBgn0038516	988.03	810.439	21.5958	117.699
FBgn0038208	3292	3114.18	0.048868	1.023
FBgn0085362	1935.42	1757.61	0.16921	2
FBgn0033229	1470.17	1292.36	57.5966	500.566
FBgn0035693	2805	2627.18	0.513799	9.077
FBgn0038783	877.5	699.991	0	0
FBgn0028479	2726.75	2548.93	126.713	2172
FBgn0267894	775	597.547	0	0
FBgn0034346	3594	3416.18	33.0819	760
FBgn0261547	5438.96	5261.14	16.1672	572
FBgn0051806	631.5	454.119	0	0
FBgn0039381	2368.31	2190.49	30.8878	455
FBgn0030701	3810.69	3632.87	38.804	948
FBgn0058160	1652.87	1475.06	104.48	1036.39
FBgn0259927	8896	8718.18	0.019213	1.126
FBgn0039896	1504	1326.18	15.8101	141
FBgn0033112	1299.41	1121.59	0.265164	2
FBgn0052563	516	338.69	0	0
FBgn0069354	1113.73	935.911	2.38328	15
FBgn0003977	5867	5689.18	36.4622	1395
FBgn0002526	11690	11512.2	729.098	56445
FBgn0051861	764	586.551	0	0
FBgn0037632	1964	1786.18	355.318	4268
FBgn0011207	2045	1867.18	39.7404	499
FBgn0015025	1585	1407.18	4.4383	42
FBgn0026015	2969.03	2791.22	56.5247	1060.99
FBgn0000709	4827	4649.18	56.4209	1764
FBgn0037188	3790	3612.18	10.9092	265
FBgn0053303	1520.53	1342.71	329.254	2973
FBgn0052451	3979.97	3802.15	31.8356	813.998
FBgn0266100	3807.19	3629.37	0.122917	3
FBgn0012058	3482.4	3304.58	37.7089	837.995
FBgn0053229	1505.25	1327.43	110.118	983
FBgn0033104	598	420.643	32.9597	93.235
FBgn0022023	1182.15	1004.33	645.549	4360.02
FBgn0052544	1621.32	1443.5	2.18849	21.244
FBgn0039628	1076	898.183	0.165559	1
FBgn0000274	1347.5	1169.68	0	0
FBgn0010438	575	397.652	165.641	442.947
FBgn0029789	3674	3496.18	10.6332	250
FBgn0036873	507	329.691	0.00272	0.006
FBgn0034539	656	478.596	0.621411	2
FBgn0014466	1132	954.183	0.779214	5
FBgn0037442	2650.3	2472.48	99.0557	1647
FBgn0263220	4006.32	3828.51	18.3669	472.876
FBgn0035704	3885	3707.18	13.5579	338
FBgn0265423	863	685.482	0	0
FBgn0260749	3432.17	3254.35	22.0699	483
FBgn0036820	601.304	423.947	16.4856	47
FBgn0037591	1170	992.183	0	0
FBgn0061361	1245	1067.18	85.6304	614.538
FBgn0265579	332	154.847	0	0
FBgn0032087	644	466.609	0	0
FBgn0261805	422	244.77	1.21504	2
FBgn0260943	6025.72	5847.9	0.280082	11.015
FBgn0004867	916.26	738.731	5276.13	26211
FBgn0035107	1705.63	1527.82	54.2129	557
FBgn0037167	998	820.358	0	0
FBgn0002869	408	230.776	0	0
FBgn0266177	3099	2921.18	0.75467	14.825
FBgn0015513	7360.51	7182.69	47.5545	2297
FBgn0004174	361	183.832	0	0
FBgn0040338	462	284.729	0	0
FBgn0024321	2857.79	2679.97	39.2551	707.468
FBgn0032196	1123.01	945.189	26.9027	171
FBgn0039339	2205.39	2027.58	12.6252	172.146
FBgn0036822	741	563.559	0.000144	0.001
FBgn0086856	830.447	652.957	23.0015	101
FBgn0051789	543.089	365.755	1.21969	3.001
FBgn0038390	2693	2515.18	6.68078	113
FBgn0259831	588	410.648	0	0
FBgn0036665	1561.56	1383.74	0.644786	6
FBgn0039407	1056.89	879.074	15.0551	89
FBgn0036828	3322.71	3144.9	21.9433	464.077
FBgn0034013	5057.3	4879.49	29.1264	955.745
FBgn0027524	1102	924.183	24.457	152
FBgn0031975	2735.05	2557.24	1.39559	24
FBgn0037375	2318.08	2140.26	1.9454	28.001
FBgn0008646	2122	1944.18	0.382429	5
FBgn0033599	1769	1591.18	0	0
FBgn0029082	5478	5300.18	0.000187	0.007
FBgn0014931	1919.24	1741.42	14.0042	164
FBgn0038738	1758.35	1580.54	145.735	1549
FBgn0051827	950	772.456	0.96253	5
FBgn0038076	1651	1473.18	0	0
FBgn0038840	3193.87	3016.05	0.049303	1
FBgn0037414	2690	2512.18	0.000309	0.005
FBgn0034156	2090.86	1913.04	0.077731	1
FBgn0032187	6490.05	6312.24	1.25111	53.108
FBgn0035640	818	640.517	52.6652	226.848
FBgn0051051	842.275	664.777	3.13163	14
FBgn0035591	2248	2070.18	11.6366	162
FBgn0029113	2329	2151.18	98.7118	1428
FBgn0040382	2113.97	1936.16	18.2913	238.159
FBgn0035575	1958	1780.18	0.501193	6
FBgn0264272	3873.41	3695.59	0.160951	4
FBgn0025366	909.854	732.323	845.322	4163
FBgn0264442	5015.31	4837.49	0.278624	9.064
FBgn0036142	2115.07	1937.26	2.99361	39
FBgn0034599	1081	903.183	27.9893	170
FBgn0037756	1384	1206.18	207.61	1684
FBgn0003607	996.165	818.565	288.662	1589
FBgn0262352	1119	941.183	0	0
FBgn0035870	1584	1406.18	0.105749	1
FBgn0030814	1838	1660.18	0	0
FBgn0036594	639	461.611	0	0
FBgn0038564	1747	1569.18	4.26439	45
FBgn0004895	1393	1215.18	0	0
FBgn0266580	6014.37	5836.55	61.4392	2411.48
FBgn0051431	1595.74	1417.92	184.158	1756
FBgn0037703	2853.28	2675.46	16.658	299.711
FBgn0039890	2679.61	2501.8	49.4526	831.999
FBgn0039026	6578.89	6401.07	56.6807	2439.89
FBgn0028533	1123	945.183	0	0
FBgn0030719	2446.95	2269.13	96.665	1475.06
FBgn0039641	1216	1038.18	8.73724	61
FBgn0003267	1221.65	1043.83	0.96259	6.757
FBgn0037714	681	503.586	8.56333	29
FBgn0261550	3701.33	3523.51	353.998	8388
FBgn0024150	6248.7	6070.88	44.8492	1831
FBgn0037654	1760.91	1583.09	0.657521	7
FBgn0038609	1211	1033.18	34.6863	241
FBgn0032797	5367.34	5189.52	0.630544	22.005
FBgn0003268	6479	6301.18	34.0536	1443
FBgn0038165	4722.49	4544.68	0.105484	3.223
FBgn0040233	6171.17	5993.35	10.1517	409.158
FBgn0036579	1862	1684.18	16.1766	183.214
FBgn0038943	782	604.543	0	0
FBgn0030195	1255	1077.18	2.07071	15
FBgn0029974	3010	2832.18	1.73265	33
FBgn0052061	820	642.517	0	0
FBgn0026598	3705.01	3527.2	9.00052	213.491
FBgn0052681	4702	4524.18	4.4701	136
FBgn0260392	861.119	683.605	53.5116	246
FBgn0266450	4442.19	4264.38	42.8625	1229.18
FBgn0036099	1575	1397.18	55.5564	521.999
FBgn0004854	3121.83	2944.01	0.117434	2.325
FBgn0037978	2120.57	1942.75	16.0739	210
FBgn0015283	1359	1181.18	82.9635	659
FBgn0016920	6526.64	6348.82	0.11711	5
FBgn0053462	1025	847.183	0.526578	3
FBgn0037026	2058.26	1880.44	48.9497	619
FBgn0003386	3288.54	3110.73	0.525835	11.001
FBgn0052806	803	625.531	0.237722	1
FBgn0262782	1164.36	986.547	236.195	1567
FBgn0032382	1976.47	1798.65	11.8224	143
FBgn0052479	6589.94	6412.13	121.17	5224.91
FBgn0023523	1267	1089.18	1.36527	10
FBgn0040918	2344.66	2166.84	181.654	2647
FBgn0003710	3620.35	3442.54	0.362848	8.4
FBgn0003169	2723.45	2545.63	59.5831	1020
FBgn0030914	2120.27	1942.46	0.076554	1
FBgn0031638	1734	1556.18	21.5956	226
FBgn0036556	3536.27	3358.45	22.7585	514
FBgn0032813	1034	856.183	4.16834	24
FBgn0015805	2124	1946.18	78.0118	1021
FBgn0052016	3529.31	3351.49	32.1675	725
FBgn0086693	3512	3334.18	1.38258	31
FBgn0051678	4876.63	4698.81	75.7309	2393
FBgn0042135	2623.83	2446.01	61.7665	1016
FBgn0051221	3410.85	3233.03	0.229974	5
FBgn0259994	4488.15	4310.34	4.13989	120
FBgn0035948	1712	1534.18	0.387705	4
FBgn0045495	1591.84	1414.02	1.47228	14
FBgn0035499	1426.32	1248.51	570.152	4787
FBgn0033224	3537.64	3359.83	54.2121	1224.88
FBgn0000339	853.726	676.217	70.5891	321
FBgn0030577	992	814.408	0	0
FBgn0052069	356	178.835	34.0917	41
FBgn0050290	1064.77	886.951	42.7454	254.959
FBgn0283473	2114	1936.19	23.3477	304
FBgn0265194	7043.63	6865.81	27.3398	1262.32
FBgn0052212	730	552.564	16.8011	62.431
FBgn0034627	1613	1435.18	6.94202	67
FBgn0066114	1560	1382.18	44.8631	417
FBgn0035770	2461.71	2283.89	17.2539	265
FBgn0031040	563.246	385.903	35.7862	92.87
FBgn0026261	981	803.414	34.2413	185
FBgn0266710	611	433.639	35.3205	103
FBgn0036860	1536	1358.18	0.007067	0.065
FBgn0004783	765	587.551	0	0
FBgn0022709	1035.41	857.782	11.7883	68
FBgn0032061	1846.93	1669.11	0.356363	4
FBgn0020510	2373.99	2196.17	78.544	1160.01
FBgn0035413	541	363.668	0	0
FBgn0040367	1800.86	1623.05	0.824574	9
FBgn0261952	523	345.679	0	0
FBgn0035936	2226.25	2048.43	1.37927	19
FBgn0032626	1365	1187.18	0	0
FBgn0039714	1623.37	1445.55	191.776	1864.28
FBgn0045473	1194	1016.18	0	0
FBgn0031523	1565	1387.18	0.107197	1
FBgn0034800	1566.11	1388.29	5.99827	56
FBgn0035949	596.293	418.937	3.93158	11.077
FBgn0036036	1073	895.183	5.35471	32.235
FBgn0036389	3545.31	3367.49	58.7767	1331.05
FBgn0031649	2888	2710.18	0.054868	1
FBgn0034974	2847.48	2669.66	0.055701	1
FBgn0040340	1801.84	1624.03	50.3972	550.403
FBgn0086358	3248.2	3070.38	58.9408	1217
FBgn0031533	1338	1160.18	0	0
FBgn0032851	765	587.551	0	0
FBgn0030167	1812.43	1634.61	0.090971	1
FBgn0039192	714	536.572	0	0
FBgn0040996	709.667	532.169	0	0
FBgn0039343	2005	1827.18	0.081383	1
FBgn0036606	539	361.668	0	0
FBgn0013278	2347	2169.18	8.66784	126.441
FBgn0283461	387	209.814	3.54368	5
FBgn0267390	7265.34	7087.52	33.3596	1590
FBgn0028374	1033	855.183	0	0
FBgn0262960	398.25	221.044	0	0
FBgn0035553	2603	2425.18	0	0
FBgn0002922	1527.28	1349.46	2.8537	25.897
FBgn0025838	946	768.461	2.26184	11.689
FBgn0266464	2496.67	2318.85	52.3741	816.717
FBgn0030010	1832.61	1654.79	3.77419	42
FBgn0035445	1636	1458.18	4.89494	48
FBgn0261871	2350	2172.18	0	0
FBgn0051278	872.388	694.866	9.41607	44
FBgn0003279	1400	1222.18	5942.59	48842
FBgn0265139	1534.59	1356.77	0.047334	0.432
FBgn0030582	3087.74	2909.92	32.0437	627.055
FBgn0262623	258	80.9005	0	0
FBgn0003527	1171	993.183	3.8928	26
FBgn0036853	758.755	581.304	22.5111	88
FBgn0036446	4460.8	4282.99	11.7004	337
FBgn0047178	911	733.472	20.6793	102
FBgn0259708	1710.62	1532.81	6.5969	68
FBgn0000382	5088.15	4910.33	18.4489	609.204
FBgn0034709	1990.2	1812.38	68.4281	834
FBgn0265298	1126.95	949.138	142.89	912.038
FBgn0032289	1689	1511.18	0.196803	2
FBgn0260996	676	498.588	0	0
FBgn0050323	993.937	816.15	24.7792	136
FBgn0036346	1389	1211.18	0	0
FBgn0032485	3184	3006.18	23.3715	472.48
FBgn0262856	163	28.374	0	0
FBgn0036778	3328.75	3150.93	0.519913	11.017
FBgn0034141	1897	1719.18	38.0583	440
FBgn0037979	4040	3862.18	18.8661	490
FBgn0038221	1843	1665.18	0.357204	4
FBgn0267429	1967	1789.18	7.39697	89
FBgn0016794	3262.55	3084.73	87.7831	1821
FBgn0005775	5588	5410.18	0.027486	1
FBgn0263248	191	26.09	0	0
FBgn0050051	676	498.588	13.9134	46.651
FBgn0038018	955.5	777.828	0	0
FBgn0039709	5721.42	5543.6	0.214593	8
FBgn0019624	637.081	459.696	532.772	1647
FBgn0004574	2220.94	2043.12	169.073	2323
FBgn0040285	2392.13	2214.31	91.0185	1355.35
FBgn0032911	2656	2478.18	0	0
FBgn0034566	2790	2612.18	0	0
FBgn0260481	1835	1657.18	0.807589	9
FBgn0035090	1726	1548.18	0	0
FBgn0250814	1537.51	1359.69	265.976	2432
FBgn0030940	6138	5960.18	0.224544	9
FBgn0028516	1776	1598.18	0	0
FBgn0034143	2188	2010.18	0	0
FBgn0265469	324	146.852	0	0
FBgn0031188	1541.79	1363.98	27.3644	251
FBgn0002578	1705	1527.18	0.09737	1
FBgn0036421	748.5	571.057	0	0
FBgn0267866	274	96.886	1.66259	1.083
FBgn0033501	1421.91	1244.1	0.358579	3
FBgn0267727	2577	2399.18	198.102	3196.2
FBgn0023477	1116	938.183	160.403	1012
FBgn0042710	1569	1391.18	0	0
FBgn0029826	1109	931.183	0.79846	5
FBgn0083952	796	618.534	3.51234	14.61
FBgn0039085	1764	1586.18	0	0
FBgn0034461	752	574.557	0	0
FBgn0003638	3525.3	3347.48	37.5812	846.001
FBgn0034154	723	545.567	1.09026	4
FBgn0019960	2590.71	2412.89	76.0494	1234
FBgn0036150	2441.47	2263.65	0.525532	8
FBgn0032603	1644.78	1466.96	18.5503	183
FBgn0051231	2241	2063.18	0.288297	4
FBgn0038745	3148.53	2970.71	54.5021	1088.82
FBgn0032896	905	727.473	0	0
FBgn0039830	1004.6	827.018	1019.17	5668.17
FBgn0031130	741	563.559	0	0
FBgn0016696	3603.02	3425.2	35.8409	825.555
FBgn0047199	1006	828.347	0	0
FBgn0039232	1082.57	904.985	0.164316	0.999
FBgn0020645	500	322.698	0	0
FBgn0039867	1407	1229.18	27.5827	228
FBgn0030499	3088.48	2910.67	28.8652	565
FBgn0021750	1672.24	1494.42	18.7599	188.532
FBgn0022936	1065	887.183	25.1418	150
FBgn0261682	607	429.64	0	0
FBgn0267489	3744	3566.18	0	0
FBgn0037669	708	530.575	19.0582	68
FBgn0036592	736	558.562	0	0
FBgn0034819	388	210.813	0	0
FBgn0085430	10434.2	10256.4	26.7139	1842.53
FBgn0036176	285	107.877	0	0
FBgn0030330	3099.33	2921.51	11.9104	234
FBgn0263038	4314	4136.18	0.302868	8.424
FBgn0262791	402	224.797	0	0
FBgn0039850	715	537.571	0	0
FBgn0030614	585	407.65	0	0
FBgn0267255	463	285.729	0	0
FBgn0052651	3719	3541.18	0.041992	1
FBgn0000719	3480.78	3302.97	69.5123	1544
FBgn0032104	909	731.47	0	0
FBgn0051344	1450	1272.18	25.3646	217
FBgn0265274	1689.68	1511.86	1.67207	17
FBgn0039925	4376	4198.18	3.69895	104.429
FBgn0063485	3155.71	2977.89	83.2353	1666.86
FBgn0039914	2705	2527.18	16.0048	272
FBgn0020381	1649.15	1471.34	7.7821	77.001
FBgn0030695	1406.17	1228.35	16.2218	134
FBgn0004876	5711.75	5533.94	22.4104	834
FBgn0031571	10102.2	9924.4	0.464489	30.999
FBgn0040348	2496	2318.18	2.64134	41.177
FBgn0033021	2373.45	2195.63	52.9621	782
FBgn0029930	2195.19	2017.37	0.297824	4.04
FBgn0037539	1822	1644.18	38.3949	424.527
FBgn0037665	1332.5	1154.68	0	0
FBgn0039722	695	517.581	0.287303	1
FBgn0085813	1975	1797.18	7171.7	86675.4
FBgn0016059	3955.61	3777.79	80.4171	2043
FBgn0026379	2501.24	2323.43	11.6482	181.999
FBgn0036870	641	463.61	0.320749	1
FBgn0034363	2136	1958.18	0.075939	1
FBgn0266268	1405.63	1227.81	102.339	844.999
FBgn0029810	2343	2165.18	0.137358	2
FBgn0267904	402	224.797	0	0
FBgn0260856	858	680.485	32.3416	148
FBgn0002069	1968.66	1790.84	210.161	2531
FBgn0038055	1746	1568.18	19.0598	201
FBgn0030960	1850	1672.18	14.4062	162
FBgn0000279	386	208.815	9.25765	13
FBgn0263247	208	35.764	0	0
FBgn0002838	711	533.574	0.278692	1
FBgn0051730	680	502.587	0	0
FBgn0013765	4339.72	4161.9	55.3791	1549.96
FBgn0036876	1489.5	1311.68	0	0
FBgn0039195	1484	1306.18	0	0
FBgn0037521	3183.13	3005.31	0.049479	1
FBgn0039093	2058	1880.18	0	0
FBgn0259722	605.995	428.63	7.97927	23
FBgn0002772	1027.98	850.384	0.174865	1
FBgn0030006	1083.18	905.361	13.304	81
FBgn0250846	1314.33	1136.75	0	0
FBgn0003060	709.5	532.074	0	0
FBgn0087035	3977.13	3799.31	346.985	8865.4
FBgn0015008	1856	1678.18	0	0
FBgn0051804	856	678.489	0	0
FBgn0034503	963	785.436	34.8358	184
FBgn0034820	989	811.409	0	0
FBgn0024184	2908.75	2730.93	0.163354	3
FBgn0037677	857	679.487	0	0
FBgn0032050	2271.68	2093.86	104.965	1478
FBgn0029824	3071.91	2894.1	10.7901	210
FBgn0283724	5175.32	4997.5	27.7133	931.369
FBgn0034612	4426	4248.18	0.353369	10.095
FBgn0038369	815.637	638.155	118.607	509
FBgn0051313	531.972	354.658	5.0314	12
FBgn0047000	310	132.858	0	0
FBgn0036199	1620.37	1442.55	39.1714	380
FBgn0026371	3371	3193.18	9.7552	209.479
FBgn0051436	1402	1224.18	8.38149	69
FBgn0032188	1389	1211.18	0.122775	1
FBgn0015000	1765.41	1587.59	54.4197	581
FBgn0087039	1055	877.183	28.4798	168
FBgn0267975	1297.13	1119.31	96.9817	730
FBgn0032707	3063.02	2885.21	0.154619	3
FBgn0034081	854.355	676.85	12.5228	57
FBgn0063667	1082	904.183	0.164461	1
FBgn0029866	1989.13	1811.32	1.39564	17
FBgn0029606	893	715.474	0.207838	1
FBgn0037697	1297.47	1119.66	0.132811	1
FBgn0053500	267	89.891	0	0
FBgn0040392	1290.63	1112.87	2.40516	18
FBgn0283680	2795.53	2617.71	159.598	2809.51
FBgn0028550	7002.56	6824.74	3.6539	167.697
FBgn0003423	3036.92	2859.1	17.9955	345.999
FBgn0032577	611	433.639	0	0
FBgn0262020	1266	1088.18	0.409956	3
FBgn0036678	1576.59	1398.77	0.318929	3.001
FBgn0003460	2786	2608.18	0.114028	2
FBgn0037191	809	631.526	0.235466	1
FBgn0034379	2032.93	1855.11	6.65313	83
FBgn0086785	1346	1168.18	27.3682	215
FBgn0037538	1488	1310.18	34.4434	303.473
FBgn0050045	584	406.65	0.365677	1
FBgn0085222	2333	2155.18	2.6e-05	0
FBgn0010431	1092	914.183	0.162662	1
FBgn0260011	1282	1104.18	2.55877	19
FBgn0260767	700	522.579	41.7345	146.666
FBgn0036940	1235	1057.18	0.421978	3
FBgn0040273	3460	3282.18	47.8884	1057
FBgn0053310	2632	2454.18	0	0
FBgn0285912	1584	1406.18	3.59547	34
FBgn0002868	342.659	165.498	65.5916	73
FBgn0029937	1060	882.183	94.5633	561
FBgn0051281	1489.5	1311.68	0.114658	1.012
FBgn0263083	242	64.999	0	0
FBgn0032586	2140.1	1962.29	179.675	2371
FBgn0064119	4062.5	3884.68	0.14389	3.759
FBgn0033945	688	510.585	14.8532	51
FBgn0001269	4776	4598.18	0.032339	1
FBgn0031116	6238	6060.18	0.532344	21.695
FBgn0052581	1386.95	1209.13	0.254079	2.066
FBgn0029924	2240	2062.18	6.12929	85
FBgn0051266	993	815.407	0	0
FBgn0032899	713.556	536.116	230.149	829.753
FBgn0033615	1874.81	1696.99	15.8605	181
FBgn0034925	1239	1061.18	26.6245	190
FBgn0000092	1013	835.183	1.42438	8
FBgn0033174	1742.34	1564.52	33.3459	350.837
FBgn0031119	3229	3051.18	8.18765	168
FBgn0085417	1991.37	1813.55	1.55946	19.019
FBgn0037653	1575	1397.18	42.785	402
FBgn0261286	3797	3619.18	23.3372	567.991
FBgn0050378	1154	976.183	0.698639	4.586
FBgn0044047	1342.38	1164.75	49.4078	387
FBgn0015040	1743	1565.18	10.9257	115
FBgn0032047	1454	1276.18	3.14608	27
FBgn0260400	3277.99	3100.18	8.34221	173.92
FBgn0263977	900.266	722.734	80.8598	393
FBgn0038292	1483	1305.18	0.569662	5
FBgn0037328	621	443.632	4537.85	13538
FBgn0033672	1360.83	1183.01	31.4113	249.895
FBgn0040290	5041	4863.18	16.4505	538
FBgn0038237	6049.39	5871.58	0.941782	37.187
FBgn0000416	3430.75	3252.94	1288.52	28186.9
FBgn0033155	5278.91	5101.09	32.0954	1101
FBgn0029939	6082.41	5904.59	0.219043	8.697
FBgn0033438	4122.63	3944.82	29.6665	787.001
FBgn0260632	2939.08	2761.26	69.447	1289.56
FBgn0031736	1815.27	1637.45	42.9548	473
FBgn0031753	1041	863.183	0.172272	1
FBgn0025682	1599.64	1421.83	628.663	6011
FBgn0259957	361	183.833	0	0
FBgn0035186	818	640.517	0.23216	1
FBgn0000039	2353	2175.18	0	0
FBgn0030592	3099	2921.18	0.305429	6
FBgn0029512	1167	989.183	93.3541	621
FBgn0030883	843	665.501	23.4544	104.968
FBgn0038248	3436	3258.18	0.549167	12.033
FBgn0035065	1772	1594.18	16.2304	174
FBgn0038110	1318	1140.18	38.3434	294
FBgn0034356	2840.2	2662.38	0.335119	6
FBgn0020236	3883.52	3705.7	145.658	3629.82
FBgn0037454	1363	1185.18	0	0
FBgn0035405	1934.99	1757.17	27.5035	325
FBgn0030697	2646	2468.18	0.060248	1
FBgn0261456	2590.1	2412.29	32.6654	529.905
FBgn0033363	1824	1646.18	9.03317	100
FBgn0243486	3824	3646.18	0	0
FBgn0032505	1217.5	1039.68	0	0
FBgn0028525	2262	2084.18	0.214404	3.005
FBgn0027495	2474	2296.18	33.8051	522
FBgn0262731	1078	900.183	3.7994	23
FBgn0052459	1376	1198.18	0.124107	1
FBgn0038360	1578	1400.18	31.1172	293
FBgn0263852	526	348.678	222.62	522
FBgn0000063	2115.59	1937.78	16.3454	213
FBgn0035611	884	706.476	0	0
FBgn0031457	1460.4	1282.58	41.0298	353.889
