Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0265413	3679	1495	1879	6220	2223	2644	1853	2336	2677	3172	3109	3241	2731.41	2289	3174	1.389	0.474	3.218	0.00129113592348888	0.0179409480039242	0.016	0.014	0.0152	0.0152	TRUE	0.346
FBgn0035932	42	5	17	86	39	36	21	8	24	44	55	44	32.62	18	48	2.585	1.37	3.212	0.00131771658330463	0.0182533462013909	0.0215	0.1094	0.091	0.091	TRUE	0.7195
FBgn0031538	287	116	149	456	216	269	145	181	212	233	302	330	233.75	179	288	1.614	0.691	3.211	0.00132274175358188	0.0182945043465121	0.0315	0.0263	0.0284	0.0284	TRUE	0.3772
FBgn0000042	137948	46027	50826	155693	73446	83437	69480	71932	72422	79394	102724	102268	83036.35	71278	94795	1.33	0.411	3.201	0.00137116923900147	0.0189348905609087	0.0101	0.0129	0.0119	0.0119	TRUE	0.2476
FBgn0052803	503	155	212	755	249	332	253	242	302	385	348	407	322.97	266	380	1.434	0.52	3.194	0.00140501050667751	0.0192529670507332	0.0045	0.0226	0.0157	0.0157	TRUE	0.1424
FBgn0033205	2733	920	1146	4076	1361	1504	1377	1438	1633	2079	1904	1843	1712.12	1483	1942	1.313	0.393	3.19	0.00142139454312164	0.0194475594402219	0.0052	0.0147	0.0103	0.0103	TRUE	0.0939
FBgn0038043	591	195	238	744	342	425	298	305	339	379	478	521	386.7	314	459	1.46	0.546	3.189	0.00142684018133471	0.0194921249925587	0.0145	0.021	0.0182	0.0182	TRUE	0.2975
FBgn0261555	161	49	47	247	94	97	81	77	67	126	131	119	100.16	75	125	1.66	0.731	3.187	0.0014370322511364	0.0196012959584562	0	0.0443	0.0267	0.0267	TRUE	0.0682
FBgn0037046	32	9	8	116	30	18	16	14	11	59	42	22	27.46	14	41	2.957	1.564	3.18	0.00147512321276849	0.0200594235971434	0.1179	0.1276	0.124	0.124	TRUE	0.0998
FBgn0016075	54938	21905	21596	68892	37729	35705	27670	34233	30772	35131	52769	43763	37389.75	30892	43888	1.421	0.507	3.17	0.00152597146753741	0.0206562733455254	0.0258	0.0129	0.0184	0.0184	TRUE	0.1412
FBgn0285925	623	203	198	834	307	329	314	317	282	425	429	403	361.85	304	419	1.376	0.46	3.162	0.00156436314975146	0.0211117917800549	0	0.0215	0.0122	0.0122	TRUE	0.0416
FBgn0030343	2267	1009	937	3083	1546	1759	1142	1577	1335	1572	2162	2156	1657.37	1351	1963	1.454	0.54	3.159	0.00158501191073226	0.0213258324605623	0.027	0.0147	0.0204	0.0204	TRUE	0.3758
FBgn0033153	457	152	155	597	234	280	230	238	221	304	327	343	277.25	230	325	1.412	0.497	3.159	0.00158444183430909	0.0213258324605623	0	0.0242	0.0139	0.0139	TRUE	0.0402
FBgn0013720	563	190	244	767	325	391	284	297	348	391	455	479	375.52	310	442	1.428	0.514	3.156	0.00159686495182779	0.0214529051673154	0.0092	0.0212	0.0161	0.0161	TRUE	0.1287
FBgn0035203	1165	459	538	1636	716	905	587	717	767	834	1001	1109	835.94	690	981	1.425	0.51	3.145	0.00166168703379386	0.022189874677664	0.019	0.0166	0.0176	0.0176	TRUE	0.2194
FBgn0051216	2546	853	884	3574	1113	1326	1282	1333	1260	1823	1557	1625	1479.91	1292	1668	1.294	0.372	3.144	0.00166682356891915	0.0222251460005433	0.0034	0.015	0.0093	0.0093	TRUE	0.0819
FBgn0034403	99	26	45	225	55	79	50	41	64	115	77	97	73.85	52	96	1.888	0.917	3.143	0.00167488286351211	0.0222992252097195	0.0262	0.0555	0.0455	0.0455	TRUE	0.1409
FBgn0261244	2565	822	895	3110	1214	1294	1292	1285	1275	1586	1698	1586	1453.62	1284	1623	1.263	0.337	3.141	0.00168235423076917	0.0223652673633746	0	0.015	0.0075	0.0075	TRUE	0.0189
FBgn0036272	1482	481	551	1777	758	856	746	752	785	906	1060	1049	883.13	761	1005	1.318	0.399	3.141	0.0016858700558354	0.0223786059423635	0.0038	0.0164	0.0104	0.0104	TRUE	0.0945
FBgn0264816	161	44	60	245	88	115	81	69	85	125	123	141	104.05	78	130	1.642	0.715	3.138	0.00170167233649615	0.0225212414579067	0	0.0431	0.0267	0.0267	TRUE	0.0787
FBgn0053558	5668	1827	1709	6364	2815	2912	2855	2855	2435	3245	3937	3569	3149.46	2715	3584	1.319	0.399	3.135	0.00171680189457981	0.022654154777811	0.0082	0.0138	0.0113	0.0113	TRUE	0.0975
FBgn0004584	3572	1047	1202	4271	1532	1756	1799	1636	1713	2178	2143	2152	1936.84	1716	2158	1.256	0.329	3.119	0.00181314386010173	0.0238195757550532	7e-04	0.0145	0.0074	0.0074	TRUE	0.0227
FBgn0003053	208	84	80	357	121	148	105	131	114	182	169	181	147.12	117	177	1.542	0.624	3.113	0.00185010323296478	0.0241980462496584	0	0.0343	0.0214	0.0214	TRUE	0.1063
FBgn0017577	2200	772	876	2869	1162	1224	1108	1206	1248	1463	1625	1500	1358.54	1187	1529	1.289	0.366	3.113	0.00184957656123959	0.0241980462496584	0.0028	0.0152	0.0092	0.0092	TRUE	0.0442
FBgn0001122	2180	501	457	3309	837	939	1098	783	651	1687	1171	1151	1090.18	844	1336	1.58	0.66	3.106	0.00189481793942997	0.0246741862375771	0.0615	0.0157	0.0315	0.0315	TRUE	0.8511
FBgn0037848	1004	368	414	1433	537	590	506	575	590	731	751	723	645.94	557	735	1.325	0.406	3.099	0.00194239322583171	0.0252066815719945	0.0026	0.0177	0.0107	0.0107	TRUE	0.086
FBgn0029594	729	212	285	990	351	413	367	331	406	505	491	506	434.42	368	501	1.36	0.443	3.086	0.00202804978435495	0.0261415910698256	0	0.0201	0.0123	0.0123	TRUE	0.0808
FBgn0263093	535	170	145	734	268	266	269	266	207	374	375	326	302.82	247	358	1.444	0.53	3.085	0.00203695661549868	0.0262184574772352	0.0081	0.0232	0.0176	0.0176	TRUE	0.2092
FBgn0034523	479	153	193	786	242	269	241	239	275	401	338	330	304.06	252	356	1.425	0.511	3.081	0.00206343873981766	0.0265209940195612	0.0068	0.0232	0.0162	0.0162	TRUE	0.1513
FBgn0030361	211	56	81	311	108	147	106	88	115	159	151	180	133.17	103	163	1.576	0.656	3.08	0.00206993993595075	0.0265662175929587	5e-04	0.0365	0.0243	0.0243	TRUE	0.1291
FBgn0039125	1559	604	733	2188	992	1094	785	944	1044	1116	1387	1341	1102.95	924	1281	1.388	0.473	3.078	0.00208673853234012	0.0267432807302928	0.015	0.0157	0.016	0.016	TRUE	0.2207
FBgn0083983	167	27	54	338	82	88	84	42	77	172	115	108	99.69	68	132	1.926	0.945	3.072	0.00212328400425754	0.0271335590041921	0.0799	0.0444	0.0563	0.0563	TRUE	0.8557
FBgn0039759	9	4	10	42	17	32	5	6	14	21	24	39	18.24	8	28	3.565	1.834	3.07	0.00214151094605103	0.0273201160580878	0.1397	0.1855	0.171	0.171	TRUE	1.1502
FBgn0030344	2476	825	872	3199	1109	1270	1247	1289	1243	1631	1551	1557	1419.65	1260	1580	1.255	0.328	3.069	0.0021506104780554	0.0273259451184586	0	0.0151	0.0075	0.0075	TRUE	0.0103
FBgn0035267	42	20	11	90	43	38	21	31	16	46	60	47	36.78	23	51	2.256	1.173	3.056	0.00224330427437158	0.0283018571838919	0.0099	0.0985	0.0723	0.0723	TRUE	0.3911
FBgn0035167	107	55	51	211	80	127	54	86	73	108	112	156	97.94	71	125	1.796	0.845	3.054	0.00225437242277493	0.0283211497456365	0.0397	0.045	0.043	0.043	TRUE	0.5518
FBgn0037717	806	285	343	1079	458	519	406	445	489	550	641	636	527.84	447	609	1.365	0.449	3.055	0.002253027915327	0.0283211497456365	0.0068	0.0188	0.0134	0.0134	TRUE	0.0911
FBgn0039006	1071	359	366	1492	489	557	539	561	522	761	684	683	624.91	541	709	1.315	0.395	3.055	0.00225291537250174	0.0283211497456365	0.0018	0.0179	0.0103	0.0103	TRUE	0.0519
FBgn0033924	747	203	226	929	337	369	376	317	322	474	471	452	402.14	338	466	1.367	0.451	3.054	0.00225842046253256	0.0283320437461656	0.0033	0.0207	0.013	0.013	TRUE	0.1245
FBgn0032422	45	22	20	86	59	50	23	34	28	44	83	61	45.53	28	63	2.212	1.145	3.051	0.00227870164339525	0.0285061735080359	0.0601	0.082	0.0737	0.0737	TRUE	0.1322
FBgn0051324	1569	569	571	2079	801	840	790	889	814	1060	1120	1030	950.52	831	1070	1.29	0.367	3.045	0.00232728166444632	0.0290323498392484	0.0015	0.0162	0.0093	0.0093	TRUE	0.0427
FBgn0031018	58	24	13	122	42	46	29	38	19	62	59	56	43.76	29	59	2.088	1.062	3.038	0.00237921341504172	0.0296386767661211	0	0.0848	0.0605	0.0605	TRUE	0.3601
FBgn0020633	2983	1040	1204	3615	1648	1846	1502	1625	1716	1843	2305	2263	1875.72	1614	2137	1.323	0.404	3.034	0.00241301708711207	0.0299759319315303	0.0085	0.0145	0.0122	0.0122	TRUE	0.1798
FBgn0264743	2359	892	946	3354	1172	1361	1188	1394	1348	1710	1639	1668	1491.3	1310	1672	1.28	0.357	3.028	0.00246001594880847	0.0304747733741822	0.0032	0.015	0.0092	0.0092	TRUE	0.0848
FBgn0086532	2510	958	1100	3441	1423	1582	1264	1497	1567	1755	1990	1939	1668.79	1443	1895	1.315	0.395	3.023	0.00250524798861719	0.0309490205750532	0.0073	0.0147	0.0116	0.0116	TRUE	0.1487
FBgn0036449	3138	886	951	3766	1269	1510	1581	1385	1355	1920	1775	1851	1644.38	1440	1849	1.282	0.358	3.018	0.00254781907405841	0.0312581604581794	0.0035	0.0148	0.0095	0.0095	TRUE	0.0921
FBgn0087041	327	97	136	521	167	198	165	152	194	266	234	243	208.67	170	248	1.462	0.548	3.014	0.00258061651746243	0.0315349986719084	0.0032	0.0279	0.0185	0.0185	TRUE	0.1348
FBgn0032805	337	91	92	625	156	155	170	142	131	319	218	190	194.99	148	242	1.642	0.715	3.012	0.00259617177291374	0.0316768520292365	0.0439	0.029	0.0348	0.0348	TRUE	0.9232
FBgn0040238	3223	1204	1199	4308	1537	1817	1623	1882	1708	2197	2150	2227	1964.5	1738	2191	1.263	0.337	3.004	0.00266179162315759	0.0323445811561591	0.0023	0.0144	0.0085	0.0085	TRUE	0.0621
FBgn0000579	13023	5253	5575	16560	8184	9206	6559	8209	7944	8445	11446	11284	8981.19	7571	10392	1.373	0.457	2.997	0.00272651170700183	0.0330408704411772	0.0199	0.0132	0.0166	0.0166	TRUE	0.3299
FBgn0000346	152	47	45	205	84	113	77	73	64	105	117	139	95.78	71	120	1.661	0.732	2.993	0.0027635623771514	0.0333537264136687	0	0.0457	0.0312	0.0312	TRUE	0.1759
FBgn0039590	2420	942	797	3108	1233	1433	1219	1472	1136	1585	1725	1756	1482.08	1276	1689	1.324	0.405	2.992	0.00277392407498608	0.0334334800215169	0.0099	0.015	0.0125	0.0125	TRUE	0.2099
FBgn0026415	69	19	32	129	57	53	35	30	46	66	80	65	53.42	37	70	1.91	0.934	2.987	0.00281865281743876	0.0338352299796861	4e-04	0.0718	0.0484	0.0484	TRUE	0.2344
FBgn0024841	1401	414	487	1591	682	754	706	647	694	811	954	924	789.32	682	896	1.309	0.388	2.981	0.00287408378183756	0.0344541914466045	0.004	0.0168	0.0108	0.0108	TRUE	0.0879
FBgn0004597	437	161	188	667	232	294	220	252	268	340	324	360	294.09	247	341	1.397	0.482	2.972	0.00295406117205	0.0353653533057115	0.0038	0.0236	0.0152	0.0152	TRUE	0.1198
FBgn0053105	1060	191	315	1596	471	450	534	298	449	814	659	552	550.9	427	675	1.574	0.654	2.971	0.00296404441975762	0.0354372397943371	0.0552	0.0186	0.0328	0.0328	TRUE	0.4192
FBgn0027945	395	95	99	557	150	220	199	148	141	284	210	270	208.66	163	255	1.549	0.632	2.965	0.00303169137583681	0.0360524366950313	0.0264	0.0279	0.0273	0.0273	TRUE	0.4695
FBgn0036893	267	96	92	391	139	173	134	150	131	199	194	212	170.24	138	202	1.463	0.549	2.965	0.00303042694398162	0.0360524366950313	0	0.0313	0.0182	0.0182	TRUE	0.0437
FBgn0261931	2088	796	746	2682	1036	1246	1052	1244	1063	1368	1449	1527	1283.74	1120	1448	1.295	0.373	2.965	0.0030263571966794	0.0360524366950313	0.005	0.0153	0.0105	0.0105	TRUE	0.1091
FBgn0037369	495	147	163	620	247	264	249	230	232	316	345	324	282.75	237	328	1.376	0.461	2.96	0.00307769987563144	0.036550763722999	0	0.024	0.0136	0.0136	TRUE	0.0272
FBgn0046258	4	3	6	44	12	15	2	5	9	22	17	18	12.14	5	19	4.25	2.087	2.957	0.00310300226473049	0.0368021853155186	0.0741	0.2723	0.2184	0.2184	TRUE	1.5717
FBgn0031070	1007	465	492	1447	777	857	507	727	701	738	1087	1050	801.66	645	958	1.488	0.574	2.953	0.00314954625505348	0.0372055815567127	0.0398	0.0168	0.0258	0.0258	TRUE	0.5022
FBgn0051495	79	18	32	159	56	48	40	28	46	81	78	59	55.29	38	73	1.916	0.938	2.951	0.00316531655412183	0.0373423503941234	0.0133	0.0698	0.0517	0.0517	TRUE	0.2433
FBgn0085810	12	1	9	123	22	5	6	2	13	63	31	6	20.01	7	33	4.974	2.315	2.951	0.00317167810085371	0.037367905878709	0.7593	0.1703	0.3476	0.3476	TRUE	0.0979
FBgn0013347	1175	265	370	1584	467	579	592	414	527	808	653	710	617.29	511	724	1.411	0.497	2.948	0.00319896646339407	0.03758996608107	0.0188	0.0179	0.0187	0.0187	TRUE	0.304
FBgn0050100	387	85	141	588	171	219	195	133	201	300	239	268	222.68	176	269	1.522	0.606	2.948	0.00319828186971245	0.03758996608107	0.0222	0.027	0.0254	0.0254	TRUE	0.4219
FBgn0011770	463	135	201	694	245	272	233	211	286	354	343	333	293.42	243	343	1.414	0.499	2.946	0.00322287685062516	0.0378210330810518	0.0051	0.0236	0.0169	0.0169	TRUE	0.2318
FBgn0026380	1898	632	788	2405	1064	1071	956	988	1123	1226	1488	1313	1182.29	1022	1342	1.313	0.393	2.939	0.00329131216488104	0.0385226247734499	0.0074	0.0155	0.0119	0.0119	TRUE	0.1066
FBgn0035076	40	9	20	77	33	47	20	14	28	39	46	58	34.29	21	48	2.261	1.177	2.938	0.00329930887224916	0.0385655434712903	0.0249	0.1047	0.0792	0.0792	TRUE	0.3248
FBgn0052185	34	9	7	71	24	29	17	14	10	36	34	36	24.41	14	35	2.475	1.307	2.934	0.00334362054584594	0.0388794101851825	0	0.1419	0.0915	0.0915	TRUE	0.3802
FBgn0265102	180	80	75	313	147	119	91	125	107	160	206	146	138.94	108	171	1.599	0.677	2.929	0.00340336297052621	0.0393685116603597	0.0216	0.0355	0.0303	0.0303	TRUE	0.3113
FBgn0030966	372	134	158	460	266	288	187	209	225	235	372	353	263.59	207	320	1.538	0.621	2.925	0.00344938490160818	0.0397846462391474	0.0332	0.0248	0.0282	0.0282	TRUE	0.6855
FBgn0012037	1335	427	582	1757	678	859	672	667	829	896	948	1053	844.35	723	966	1.336	0.418	2.916	0.00354695495354065	0.0406598813013985	0.0097	0.0166	0.0135	0.0135	TRUE	0.1886
FBgn0038049	1026	422	513	1523	652	801	517	660	731	777	912	982	762.93	636	890	1.404	0.49	2.912	0.00359067778373728	0.0410577438787312	0.0215	0.017	0.0189	0.0189	TRUE	0.3425
FBgn0283545	41	13	11	73	37	33	21	20	16	37	52	40	31.01	19	43	2.233	1.159	2.91	0.00361018481043886	0.041225533469973	0	0.1144	0.0746	0.0746	TRUE	0.196
FBgn0039696	1181	394	451	1430	606	687	595	616	643	729	848	842	712.01	618	806	1.304	0.383	2.91	0.00361965874774141	0.0412807944508742	0.0038	0.0173	0.0109	0.0109	TRUE	0.0895
FBgn0030467	1423	462	554	1796	705	766	717	722	789	916	986	939	844.81	743	947	1.275	0.351	2.904	0.00368475797156949	0.0417515666337653	0.001	0.0166	0.0092	0.0092	TRUE	0.0344
FBgn0037852	1363	416	474	1608	623	715	686	650	675	820	871	876	763.29	670	856	1.273	0.348	2.904	0.00368152470541358	0.0417515666337653	0	0.017	0.0089	0.0089	TRUE	0.0174
FBgn0004872	1680	562	532	2629	805	766	846	878	758	1341	1126	939	981.32	827	1135	1.374	0.459	2.903	0.0036987046845899	0.0418075667838099	0.0169	0.0161	0.0169	0.0169	TRUE	0.1713
FBgn0261811	7571	2891	2444	9863	3824	4003	3813	4518	3482	5030	5348	4906	4516.35	3938	5095	1.294	0.372	2.901	0.00371777790677449	0.041917282628335	0.0097	0.0135	0.0116	0.0116	TRUE	0.1992
FBgn0051125	41	9	10	71	31	32	21	14	14	36	43	39	27.96	16	39	2.319	1.214	2.901	0.0037248456985031	0.0419433636366209	0	0.1255	0.082	0.082	TRUE	0.4539
FBgn0053969	524	176	246	798	296	334	264	275	351	407	414	409	353.3	297	410	1.39	0.476	2.9	0.00373631405642998	0.0420193804300781	0.0083	0.0218	0.0162	0.0162	TRUE	0.2706
FBgn0259683	253	55	68	374	116	122	127	86	97	191	162	150	135.46	103	168	1.598	0.677	2.896	0.00378435737785497	0.0423990832258543	0.023	0.0361	0.0311	0.0311	TRUE	0.5018
FBgn0260768	293	74	99	378	149	164	148	116	141	193	208	201	167.74	135	201	1.472	0.557	2.891	0.00384106105043507	0.0429428405949907	0	0.0316	0.0202	0.0202	TRUE	0.132
FBgn0053138	2153	912	1059	2996	1484	1685	1084	1425	1509	1528	2076	2065	1614.54	1339	1890	1.412	0.498	2.885	0.00391967785233635	0.0436953324540174	0.0269	0.0148	0.0207	0.0207	TRUE	0.3468
FBgn0034139	36	10	17	74	29	41	18	16	24	38	41	50	31.09	19	43	2.215	1.148	2.875	0.00404043901118844	0.0449290764952003	0	0.1142	0.0752	0.0752	TRUE	0.1733
FBgn0026084	1793	397	430	2322	666	792	903	620	613	1184	931	971	870.42	712	1029	1.44	0.526	2.872	0.0040743410013002	0.0451886322600268	0.0339	0.0165	0.0228	0.0228	TRUE	0.6814
FBgn0060296	148	40	57	269	83	83	75	63	81	137	116	102	95.54	73	118	1.634	0.708	2.851	0.00436480759883058	0.047878499116729	0.0114	0.0458	0.0327	0.0327	TRUE	0.2373
FBgn0053193	505	193	191	629	298	364	254	302	272	321	417	446	335.3	276	395	1.428	0.514	2.847	0.00440935974483208	0.0482483627115717	0.0171	0.0222	0.0201	0.0201	TRUE	0.342
FBgn0034564	584	161	197	710	261	327	294	252	281	362	365	401	325.73	276	376	1.356	0.439	2.847	0.00441682289914778	0.0482707258438151	0.0019	0.0225	0.0138	0.0138	TRUE	0.058
FBgn0053199	839	281	345	1268	387	491	423	439	492	647	541	602	523.83	451	597	1.33	0.411	2.846	0.00443317488204386	0.0483900596499567	0.0054	0.0189	0.013	0.013	TRUE	0.0742
FBgn0038107	2179	701	947	2710	1137	1422	1097	1096	1349	1382	1590	1743	1376.25	1181	1572	1.331	0.412	2.844	0.00445835531108808	0.0485459300193906	0.0132	0.0151	0.0143	0.0143	TRUE	0.1831
