Name	Length	EffectiveLength	TPM	NumReads
FBtr0340290	5062	4884.183	0.778701	25.577
FBtr0077849	1289	1111.183	0.390777	2.920
FBtr0308189	1292	1114.183	0.471539	3.533
FBtr0077848	1583	1405.183	30.768454	290.750
FBtr0330664	1586	1408.183	5.786447	54.796
FBtr0332011	897	719.473	0.000000	0.000
FBtr0080954	747	569.559	0.000000	0.000
FBtr0079992	1473	1295.183	42.365622	369.000
FBtr0083661	894	716.474	45.660499	220.000
FBtr0084737	2791	2613.183	0.455238	8.000
FBtr0085151	1083	905.183	0.657116	4.000
FBtr0071979	1384	1206.183	0.040593	0.329
FBtr0100414	2773	2595.183	1.848299	32.257
FBtr0070957	2779	2601.183	3.978050	69.586
FBtr0100419	2921	2743.183	1.513161	27.914
FBtr0100415	2864	2686.183	2.834009	51.194
FBtr0070956	2859	2681.183	1.605945	28.956
FBtr0100420	2894	2716.183	2.149804	39.268
FBtr0100413	2865	2687.183	2.953539	53.373
FBtr0345295	2411	2233.183	34.761553	522.042
FBtr0100416	3158	2980.183	2.968902	59.500
FBtr0074950	1409	1231.183	0.603901	5.000
FBtr0301690	1464	1286.183	0.693692	6.000
FBtr0303295	815	637.518	0.699757	3.000
FBtr0333794	4540	4362.183	0.613934	18.010
FBtr0333795	7668	7490.183	1.395674	70.300
FBtr0070588	3576	3398.183	1.481896	33.865
FBtr0086239	1604	1426.183	0.000000	0.000
FBtr0301436	8905	8727.183	0.471108	27.649
FBtr0344729	3860	3682.183	0.308547	7.640
FBtr0344730	5399	5221.183	0.362016	12.711
FBtr0078688	2589	2411.183	8.819099	143.000
FBtr0331392	3554	3376.183	0.060247	1.368
FBtr0331393	4063	3885.183	0.050376	1.316
FBtr0336737	4066	3888.183	0.050328	1.316
FBtr0072120	1648	1470.183	25.286398	250.000
FBtr0339475	2099	1921.183	1.386071	17.908
FBtr0088245	1660	1482.183	239.388784	2386.092
FBtr0081681	921	743.470	0.000000	0.000
FBtr0332936	6238	6060.183	0.532344	21.695
FBtr0072727	1466	1288.183	1.045922	9.061
FBtr0072728	1428	1250.183	56.015700	470.939
FBtr0306538	3454	3276.183	4.402059	96.985
FBtr0078100	4040	3862.183	2.471260	64.185
FBtr0306539	4153	3975.183	1.191211	31.844
FBtr0306537	3789	3611.183	1.705764	41.424
FBtr0306536	3731	3553.183	4.920031	117.562
FBtr0079356	743	565.559	5.676975	21.591
FBtr0346716	689	511.585	582.622107	2004.409
FBtr0331559	3694	3516.183	14.225405	336.370
FBtr0075313	3691	3513.183	16.862933	398.397
FBtr0112416	285	107.877	0.000000	0.000
FBtr0087669	3475	3297.183	13.168329	291.982
FBtr0301388	3221	3043.183	4.545268	93.018
FBtr0331378	2452	2274.183	0.087844	1.343
FBtr0331377	2289	2111.183	0.229042	3.252
FBtr0331376	1978	1800.183	0.128548	1.556
FBtr0081507	2074	1896.183	0.117279	1.495
FBtr0084151	836	658.508	1.159431	5.134
FBtr0331202	5903	5725.183	0.008668	0.334
FBtr0307078	5660	5482.183	0.009040	0.333
FBtr0077769	5501	5323.183	0.009302	0.333
FBtr0345992	3400	3222.183	0.816514	17.693
FBtr0074754	2503	2325.183	42.356564	662.307
FBtr0077574	2221	2043.183	15.142330	208.057
FBtr0083564	2996	2818.183	0.106008	2.009
FBtr0084740	5119	4941.183	28.168469	936.000
FBtr0088016	7442	7264.183	79.589874	3888.000
FBtr0308578	2379	2201.183	48.597801	719.373
FBtr0307507	2434	2256.183	5.973094	90.627
FBtr0088678	1372	1194.183	0.826522	6.638
FBtr0339308	1369	1191.183	0.294921	2.362
FBtr0083827	3918	3740.183	0.015902	0.400
FBtr0083828	3927	3749.183	0.015865	0.400
FBtr0273259	3942	3764.183	0.015803	0.400
FBtr0083826	3923	3745.183	0.015881	0.400
FBtr0273258	3938	3760.183	0.015819	0.400
FBtr0339555	1533	1355.183	5.030679	45.847
FBtr0088045	1328	1150.183	26.380583	204.048
FBtr0306105	467	289.724	0.000000	0.000
FBtr0300978	1938	1760.183	5.519992	65.340
FBtr0300976	1337	1159.183	1.071123	8.350
FBtr0300979	2002	1824.183	44.338252	543.912
FBtr0300975	2151	1973.183	51.340416	681.253
FBtr0340370	990	812.409	9.574762	52.310
FBtr0089800	1789	1611.183	4.822033	52.246
FBtr0300977	1804	1626.183	14.136043	154.589
FBtr0086339	554	376.662	0.000000	0.000
FBtr0300395	4863	4685.183	5.734526	180.678
FBtr0071601	4904	4726.183	7.089212	225.315
FBtr0310327	4860	4682.183	4.828104	152.022
FBtr0071599	4906	4728.183	5.387242	171.294
FBtr0300394	4969	4791.183	2.419209	77.947
FBtr0071600	5146	4968.183	15.579057	520.500
FBtr0080534	1821	1643.183	36.326856	401.417
FBtr0343418	3044	2866.183	0.796746	15.357
FBtr0308065	1060	882.183	129.716381	769.547
FBtr0303203	3453	3275.183	0.050065	1.103
FBtr0091906	595	417.645	0.137420	0.386
FBtr0071506	2914	2736.183	0.000000	0.000
FBtr0076908	1108	930.183	0.000000	0.000
FBtr0076906	974	796.420	0.000000	0.000
FBtr0076905	2098	1920.183	0.000000	0.000
FBtr0089236	3282	3104.183	0.230972	4.822
FBtr0089235	2854	2676.183	0.144879	2.607
FBtr0100396	3462	3284.183	0.317277	7.007
FBtr0100395	2902	2724.183	0.139947	2.564
FBtr0083369	1399	1221.183	0.712034	5.847
FBtr0343810	1469	1291.183	0.168990	1.467
FBtr0306920	1426	1248.183	0.182594	1.533
FBtr0336643	3178	3000.183	2.026548	40.887
FBtr0336650	24592	24414.183	0.350862	57.605
FBtr0336652	24960	24782.183	0.417864	69.640
FBtr0336646	3287	3109.183	26.004047	543.712
FBtr0336644	3276	3098.183	44.111107	919.045
FBtr0336647	2616	2438.183	10.934454	179.285
FBtr0336649	25298	25120.183	0.388924	65.701
FBtr0336651	25666	25488.183	0.464119	79.552
FBtr0336645	2176	1998.183	13.292798	178.621
FBtr0336648	6435	6257.183	0.280779	11.815
FBtr0081426	1150	972.183	0.305915	2.000
FBtr0078949	1331	1153.183	49.916173	387.098
FBtr0344215	1508	1330.183	0.601884	5.384
FBtr0113192	1818	1640.183	1.384121	15.267
FBtr0081290	1921	1743.183	17.999392	211.000
FBtr0087138	3684	3506.183	0.042412	1.000
FBtr0110874	8416	8238.183	34.061110	1887.000
FBtr0339437	2037	1859.183	0.497179	6.216
FBtr0073903	1710	1532.183	19.874837	204.784
FBtr0339543	1893	1715.183	0.167649	1.934
FBtr0079731	1806	1628.183	0.188714	2.066
FBtr0343772	817	639.517	0.000000	0.000
FBtr0081252	703	525.578	0.000000	0.000
FBtr0333545	3586	3408.183	18.195435	417.030
FBtr0333544	3303	3125.183	0.082772	1.740
FBtr0077911	3601	3423.183	49.455735	1138.488
FBtr0078739	1748	1570.183	12.586641	132.905
FBtr0333799	2547	2369.183	12.565752	200.202
FBtr0073705	1826	1648.183	281.118193	3115.846
FBtr0082571	725	547.565	2.446404	9.008
FBtr0306121	370	192.826	0.000000	0.000
FBtr0301684	1389	1211.183	0.122775	1.000
FBtr0345634	7072	6894.183	0.199149	9.233
FBtr0332181	6063	5885.183	0.151130	5.981
FBtr0082795	2406	2228.183	0.033368	0.500
FBtr0309093	2403	2225.183	0.033414	0.500
FBtr0089133	2870	2692.183	4.862540	88.034
FBtr0333681	2723	2545.183	0.598960	10.252
FBtr0340652	2821	2643.183	15.051445	267.539
FBtr0340653	2995	2817.183	1.645570	31.175
FBtr0331941	4365	4187.183	0.967005	27.229
FBtr0331942	8360	8182.183	0.894957	49.244
FBtr0071838	6842	6664.183	27.003662	1210.184
FBtr0112820	5214	5036.183	8.543395	289.343
FBtr0089061	2884	2706.183	42.264683	769.160
FBtr0080467	1064	886.183	26.116332	155.639
FBtr0290000	1126	948.183	2.879604	18.361
FBtr0346155	950	772.456	0.828124	4.302
FBtr0083728	734	556.563	164.658304	616.282
FBtr0083727	694	516.582	229.830851	798.416
FBtr0083454	986	808.411	19.783323	107.551
FBtr0321264	1200	1022.183	0.198950	1.368
FBtr0083455	1263	1085.183	0.246388	1.798
FBtr0321265	937	759.464	1.367128	6.982
FBtr0086170	1722	1544.183	2.473755	25.688
FBtr0303226	1710	1532.183	3.776795	38.915
FBtr0303225	1671	1493.183	37.982389	381.397
FBtr0302178	2022	1844.183	7.742780	96.025
FBtr0300896	1983	1805.183	3.869612	46.975
FBtr0310114	1163	985.183	0.000000	0.000
FBtr0074674	3960	3782.183	0.152991	3.891
FBtr0332392	3777	3599.183	0.169755	4.109
FBtr0333798	3655	3477.183	0.107911	2.523
FBtr0070575	3704	3526.183	0.105416	2.500
FBtr0289986	1804	1626.183	0.822984	9.000
FBtr0342643	1513	1335.183	0.000000	0.000
FBtr0304142	1104	926.183	0.000000	0.000
FBtr0084408	6849	6671.183	33.569159	1506.000
FBtr0321272	629	451.623	0.000000	0.000
FBtr0321271	574	396.652	0.000000	0.000
FBtr0321270	631	453.620	0.000000	0.000
FBtr0081140	617	439.635	0.000000	0.000
FBtr0084101	1101	923.183	0.055295	0.343
FBtr0339195	814	636.520	0.074564	0.319
FBtr0084100	1006	828.183	0.060607	0.338
FBtr0343157	570	392.654	237.267778	626.513
FBtr0079288	729	551.564	4.714551	17.487
FBtr0300959	1399	1221.183	1.602824	13.163
FBtr0073258	1527	1349.183	0.025830	0.234
FBtr0300621	2679	2501.183	0.283331	4.766
FBtr0077787	1362	1184.183	0.000000	0.000
FBtr0077788	1167	989.183	0.000000	0.000
FBtr0084472	1532	1354.183	1.731106	15.765
FBtr0301445	1520	1342.183	1.122592	10.132
FBtr0345683	1061	883.183	0.000000	0.000
FBtr0081378	1011	833.183	0.000000	0.000
FBtr0075824	918	740.471	0.000000	0.000
FBtr0334089	4509	4331.183	0.017166	0.500
FBtr0308081	4506	4328.183	0.017178	0.500
FBtr0082776	863	685.482	0.000000	0.000
FBtr0078235	2372	2194.183	24.262108	358.000
FBtr0073078	3452	3274.183	19.948157	439.225
FBtr0073079	2502	2324.183	55.328766	864.775
FBtr0082353	487	309.707	21.606303	45.000
FBtr0091876	595	417.645	2.621389	7.362
FBtr0089927	1229	1051.183	38.470653	271.950
FBtr0303035	1161	983.183	1.217488	8.050
FBtr0073210	3469	3291.183	14.133168	312.805
FBtr0073209	3119	2941.183	18.160466	359.195
FBtr0329905	762	584.551	12.262529	48.204
FBtr0077617	458	280.733	160.389164	302.796
FBtr0078030	1185	1007.183	51.822349	351.000
FBtr0334870	2154	1976.183	66.312436	881.259
FBtr0084599	2533	2355.183	6.827998	108.143
FBtr0071077	2226	2048.183	21.054629	290.000
FBtr0077653	1383	1205.183	2.234067	18.106
FBtr0335478	1288	1110.183	6.235913	46.556
FBtr0344088	1306	1128.183	2.812447	21.338
FBtr0299820	3871	3693.183	2.186277	54.298
FBtr0075228	1609	1431.183	95.770785	921.743
FBtr0087594	1526	1348.183	44.450286	403.000
FBtr0343309	2256	2078.183	0.982950	13.737
FBtr0307201	2424	2246.183	16.582831	250.487
FBtr0074513	2623	2445.183	2.544130	41.834
FBtr0343310	3098	2920.183	9.919466	194.796
FBtr0307200	2363	2185.183	46.420253	682.145
FBtr0305255	2815	2637.183	0.903273	16.019
FBtr0305256	2914	2736.183	0.642142	11.816
FBtr0329950	2833	2655.183	9.774458	174.529
FBtr0080148	2292	2114.183	83.943602	1193.471
FBtr0329949	3118	2940.183	1.103805	21.825
FBtr0340223	3037	2859.183	1.525940	29.340
FBtr0303844	4945	4767.183	24.724690	792.637
FBtr0071184	5144	4966.183	3.460431	115.567
FBtr0303843	5594	5416.183	1.719508	62.630
FBtr0303842	5165	4987.183	1.905210	63.897
FBtr0085304	2179	2001.183	12.911457	173.758
FBtr0303269	1334	1156.183	0.998583	7.764
FBtr0080498	2017	1839.183	1.258332	15.563
FBtr0100220	2147	1969.183	3.380592	44.767
FBtr0342633	2014	1836.183	1.027313	12.685
FBtr0080497	1879	1701.183	3.348083	38.303
FBtr0342632	1876	1698.183	1.218685	13.917
FBtr0087945	2124	1946.183	0.193160	2.528
FBtr0087944	1741	1563.183	2.420179	25.441
FBtr0339242	4175	3997.183	1.552504	41.732
FBtr0085046	3698	3520.183	49.477689	1171.268
FBtr0300075	1184	1006.183	0.591155	4.000
FBtr0301004	495	317.701	20.126498	43.000
FBtr0077639	3425	3247.183	0.037929	0.828
FBtr0100468	6976	6798.183	0.017094	0.781
FBtr0330213	3390	3212.183	0.038396	0.829
FBtr0077638	3395	3217.183	0.038328	0.829
FBtr0290238	3493	3315.183	0.094906	2.116
FBtr0077637	3409	3231.183	0.038141	0.829
FBtr0077640	3407	3229.183	0.038168	0.829
FBtr0343782	3187	3009.183	0.041350	0.837
FBtr0290237	3478	3300.183	0.095588	2.121
FBtr0081596	2899	2721.183	0.054646	1.000
FBtr0085650	2248	2070.183	184.245539	2565.000
FBtr0079966	576	398.652	0.000000	0.000
FBtr0339512	643	465.610	0.000000	0.000
FBtr0080214	1211	1033.183	0.287853	2.000
FBtr0452139	10594	10416.183	0.002709	0.190
FBtr0452138	13652	13474.183	0.012815	1.161
FBtr0084541	3924	3746.183	41.163103	1037.000
FBtr0085667	1627	1449.183	0.102611	1.000
FBtr0071357	3310	3132.183	3.460015	72.880
FBtr0339680	2984	2806.183	9.392634	177.250
FBtr0339679	3331	3153.183	2.694431	57.134
FBtr0071450	2173	1995.183	2.342598	31.431
FBtr0307487	2098	1920.183	13.364041	172.569
FBtr0071397	2108	1930.183	0.154081	2.000
FBtr0334408	1275	1097.183	0.530192	3.912
FBtr0334409	1515	1337.183	0.232202	2.088
FBtr0082956	506	328.691	0.000000	0.000
FBtr0299754	4365	4187.183	0.392313	11.047
FBtr0299764	5080	4902.183	0.748924	24.689
FBtr0299763	4787	4609.183	0.447894	13.883
FBtr0303100	4930	4752.183	0.686057	21.925
FBtr0299755	5273	5095.183	0.333266	11.419
FBtr0299760	4552	4374.183	0.515446	15.162
FBtr0299757	5566	5388.183	0.496538	17.992
FBtr0299762	4553	4375.183	0.517914	15.238
FBtr0299759	4658	4480.183	0.670904	20.213
FBtr0299761	4261	4083.183	0.552117	15.160
FBtr0306698	3980	3802.183	0.336143	8.595
FBtr0299765	5460	5282.183	0.410571	14.584
FBtr0299758	4655	4477.183	0.609978	18.365
FBtr0299756	4974	4796.183	0.580603	18.727
FBtr0079925	1805	1627.183	0.184185	2.015
FBtr0330403	565	387.656	6413.036869	16718.292
FBtr0074027	1296	1118.183	5.945504	44.708
FBtr0346628	3058	2880.183	11.593072	224.543
FBtr0076665	2337	2159.183	1.968388	28.581
FBtr0076664	2355	2177.183	8.145187	119.255
FBtr0084364	3197	3019.183	0.049253	1.000
FBtr0337069	1579	1401.183	0.000000	0.000
FBtr0081186	1945	1767.183	1.006887	11.966
FBtr0340324	1870	1692.183	1.772058	20.165
FBtr0340323	1685	1507.183	16.463697	166.869
FBtr0081918	1964	1786.183	355.317675	4268.000
FBtr0076597	792	614.536	26.326253	108.797
FBtr0344992	938	760.464	0.235196	1.203
FBtr0345352	2477	2299.183	0.032312	0.500
FBtr0089324	2304	2126.183	0.034998	0.500
FBtr0299960	1001	823.183	2.167720	12.000
FBtr0084441	1777	1599.183	0.000000	0.000
FBtr0081139	667	489.590	0.000000	0.000
FBtr0345210	1517	1339.183	1.406347	12.665
FBtr0331698	1382	1204.183	0.950148	7.694
FBtr0331699	1473	1295.183	2.068068	18.013
FBtr0100558	1900	1722.183	0.090509	1.048
FBtr0100559	968	790.427	31.784788	168.952
FBtr0074804	6183	6005.183	54.015463	2181.353
FBtr0074805	6790	6612.183	10.968334	487.716
FBtr0303996	5135	4957.183	3.160938	105.374
FBtr0303995	5095	4917.183	3.529285	116.704
FBtr0079347	2256	2078.183	13.670539	191.052
FBtr0079346	2993	2815.183	100.900607	1910.214
FBtr0307031	2943	2765.183	10.370574	192.845
FBtr0307032	8240	8062.183	0.572702	31.050
FBtr0301403	2137	1959.183	110.246878	1452.523
FBtr0079348	5830	5652.183	0.370634	14.088
FBtr0307030	4789	4611.183	65.921066	2044.176
FBtr0301404	2110	1932.183	262.164638	3406.466
FBtr0336929	1271	1093.183	0.222559	1.636
FBtr0306384	1183	1005.183	0.293282	1.982
FBtr0072102	1048	870.183	8.677405	50.779
FBtr0072104	1254	1076.183	0.461795	3.342
FBtr0072105	1138	960.183	0.356178	2.300
FBtr0072103	1128	950.183	1.871829	11.961
FBtr0332071	2650	2472.183	0.000000	0.000
FBtr0332070	2618	2440.183	0.000000	0.000
FBtr0072141	1116	938.183	160.402571	1012.000
FBtr0085188	1239	1061.183	0.000000	0.000
FBtr0081045	1317	1139.183	0.000000	0.000
FBtr0087231	1682	1504.183	2.720239	27.516
FBtr0087232	1683	1505.183	65.943158	667.484
FBtr0085419	1349	1171.183	43.169053	340.000
FBtr0087210	3169	2991.183	41.090836	826.551
FBtr0340020	4466	4288.183	19.387637	559.088
FBtr0083840	1525	1347.183	16.115531	146.000
FBtr0302277	6242	6064.183	15.341670	625.643
FBtr0302279	6363	6185.183	4.018668	167.154
FBtr0302278	6200	6022.183	7.933102	321.276
FBtr0335284	1294	1116.183	0.000000	0.000
FBtr0300792	3387	3209.183	18.850465	406.816
FBtr0070411	3175	2997.183	177.033960	3568.219
FBtr0303287	3094	2916.183	14.252760	279.509
FBtr0088948	3374	3196.183	23.133653	497.230
FBtr0088949	2485	2307.183	7.618246	118.200
FBtr0088950	2699	2521.183	18.676704	316.655
FBtr0345382	2419	2241.183	0.000000	0.000
FBtr0307509	2077	1899.183	0.000000	0.000
FBtr0085458	725	547.565	112.430255	414.000
FBtr0075861	1074	896.183	9.856418	59.402
FBtr0345341	1332	1154.183	0.850136	6.598
FBtr0339565	1020	842.183	0.000000	0.000
FBtr0081425	1688	1510.183	0.000000	0.000
FBtr0084440	1267	1089.183	0.136527	1.000
FBtr0344893	15774	15596.183	20.046264	2102.488
FBtr0344894	15708	15530.183	19.059288	1990.512
FBtr0086306	616	438.636	0.339012	1.000
FBtr0072156	2555	2377.183	13.636792	218.000
FBtr0071147	3751	3573.183	0.000000	0.000
FBtr0071146	3737	3559.183	0.000000	0.000
FBtr0309795	3686	3508.183	0.000000	0.000
FBtr0071145	5696	5518.183	0.013474	0.500
FBtr0310269	5683	5505.183	0.013506	0.500
FBtr0309796	3612	3434.183	0.000000	0.000
FBtr0089500	1938	1760.183	0.050222	0.594
FBtr0301509	1657	1479.183	0.061093	0.608
FBtr0346652	2304	2126.183	0.098043	1.402
FBtr0082562	2876	2698.183	0.042032	0.763
FBtr0082563	3421	3243.183	0.000000	0.000
FBtr0082564	3859	3681.183	0.029835	0.739
FBtr0309875	1689	1511.183	0.215591	2.191
FBtr0071036	2161	1983.183	0.942033	12.564
FBtr0071037	1802	1624.183	0.180449	1.971
FBtr0309873	2158	1980.183	0.277580	3.696
FBtr0309874	2794	2616.183	0.151309	2.662
FBtr0334881	3068	2890.183	0.304395	5.916
FBtr0339383	2235	2057.183	0.217274	3.006
FBtr0088512	2240	2062.183	0.215909	2.994
FBtr0089766	1640	1462.183	3.254368	32.000
FBtr0335423	3274	3096.183	13.137593	273.542
FBtr0306244	3796	3618.183	7.286978	177.304
FBtr0335424	3377	3199.183	1.575441	33.894
FBtr0083216	4414	4236.183	36.810178	1048.635
FBtr0100595	3841	3663.183	8.658746	213.302
FBtr0083215	4459	4281.183	85.215205	2453.367
FBtr0072576	2694	2516.183	47.278763	800.000
FBtr0335177	9645	9467.183	2.228935	141.906
FBtr0335178	9297	9119.183	58.512631	3588.287
FBtr0335182	9240	9062.183	4.549111	277.231
FBtr0335179	9240	9062.183	64.240091	3914.900
FBtr0347414	10101	9923.183	1.592046	106.240
FBtr0335181	9300	9122.183	12.963968	795.277
FBtr0335175	9714	9536.183	1.373045	88.052
FBtr0335176	9600	9422.183	0.973214	61.665
FBtr0335183	9186	9008.183	1.417345	85.861
FBtr0347415	10506	10328.183	0.984774	68.398
FBtr0335180	9389	9211.183	11.787857	730.183
FBtr0079911	1965	1787.183	10.483828	126.000
FBtr0076115	1687	1509.183	1.346506	13.666
FBtr0076114	1618	1440.183	37.824941	366.334
FBtr0114516	1336	1158.183	0.000000	0.000
FBtr0085863	1114	936.183	46.222200	291.000
FBtr0306913	1526	1348.183	0.052591	0.477
FBtr0344871	874	696.478	0.111705	0.523
FBtr0081033	1553	1375.183	0.000000	0.000
FBtr0076889	941	763.464	21.035545	108.000
FBtr0087202	981	803.414	27.010727	145.934
FBtr0336970	2742	2564.183	0.463937	8.000
FBtr0071394	1541	1363.183	0.781347	7.163
FBtr0071393	1514	1336.183	0.944752	8.489
FBtr0343030	1807	1629.183	0.305594	3.348
FBtr0088033	7431	7253.183	69.625399	3396.081
FBtr0332464	7780	7602.183	5.631847	287.919
FBtr0075054	713	535.573	24.480828	88.171
FBtr0300688	2233	2055.183	1.642244	22.697
FBtr0076366	1966	1788.183	13.164226	158.303
FBtr0305048	319	141.854	57.655302	55.000
FBtr0087579	1590	1412.183	2.025932	19.240
FBtr0339964	1386	1208.183	523.304437	4251.760
FBtr0331828	1806	1628.183	0.275698	3.019
FBtr0076177	1652	1474.183	0.401600	3.981
FBtr0445183	2806	2628.183	20.673469	365.385
FBtr0445182	2158	1980.183	49.738847	662.343
FBtr0087646	1117	939.183	0.176590	1.115
FBtr0345801	1402	1224.183	0.107464	0.885
FBtr0330717	1867	1689.183	2.433252	27.640
FBtr0334162	1893	1715.183	2.030308	23.418
FBtr0077739	1486	1308.183	164.363872	1445.961
FBtr0330716	1860	1682.183	3.796130	42.943
FBtr0330718	1865	1687.183	2.471101	28.037
FBtr0302364	1332	1154.183	4.266088	33.112
FBtr0074315	1782	1604.183	1.722161	18.578
FBtr0085879	3333	3155.183	4.847149	102.847
FBtr0300263	3496	3318.183	0.404273	9.021
FBtr0085878	2405	2227.183	1.956438	29.302
FBtr0306692	3651	3473.183	0.678066	15.837
FBtr0112866	7366	7188.183	1.659233	80.206
FBtr0085885	3084	2906.183	0.696254	13.607
FBtr0085888	3427	3249.183	0.781709	17.081
FBtr0300267	3715	3537.183	2.742350	65.232
FBtr0085882	2915	2737.183	0.491188	9.041
FBtr0112864	3839	3661.183	0.526178	12.955
FBtr0306693	3869	3691.183	1.790594	44.447
FBtr0300268	3157	2979.183	0.847447	16.978
FBtr0346192	3483	3305.183	0.349767	7.774
FBtr0085887	2986	2808.183	3.612411	68.219
FBtr0112865	3424	3246.183	6.920224	151.069
FBtr0300264	2592	2414.183	1.355166	22.001
FBtr0300270	3128	2950.183	0.652639	12.948
FBtr0085884	3026	2848.183	0.508235	9.735
FBtr0300269	7770	7592.183	1.186467	60.576
FBtr0300266	3496	3318.183	1.804841	40.274
FBtr0300265	2391	2213.183	1.757064	26.151
FBtr0085880	2979	2801.183	1.006480	18.960
FBtr0085883	3821	3643.183	2.379237	58.291
FBtr0085886	2846	2668.183	1.367151	24.531
FBtr0076838	2394	2216.183	17.982076	267.995
FBtr0088063	2020	1842.183	34.306350	425.000
FBtr0074332	1950	1772.183	18.453820	219.926
FBtr0305899	2683	2505.183	16.068175	270.700
FBtr0347029	3669	3491.183	1.330075	31.227
FBtr0346630	1269	1091.183	23.193637	170.196
FBtr0087927	1378	1200.183	0.843077	6.804
FBtr0304124	438	260.753	2.851407	5.000
FBtr0340348	2159	1981.183	12.733273	169.647
FBtr0074071	2342	2164.183	1.123623	16.353
FBtr0080330	2586	2408.183	33.159131	537.000
FBtr0346621	2633	2455.183	11.539345	190.523
FBtr0080700	2950	2772.183	2.171242	40.477
FBtr0290134	10901	10723.183	49.201487	3548.000
FBtr0300951	904	726.473	0.984707	4.811
FBtr0300952	967	789.429	0.412393	2.189
FBtr0082140	1384	1206.183	207.609511	1684.000
FBtr0071620	1216	1038.183	0.000000	0.000
FBtr0330707	5240	5062.183	0.518065	17.636
FBtr0088443	3690	3512.183	1.246290	29.436
FBtr0088445	5854	5676.183	0.167202	6.382
FBtr0088446	3214	3036.183	1.514980	30.933
FBtr0330708	3908	3730.183	12.141946	304.579
FBtr0088444	3235	3057.183	1.208047	24.836
FBtr0088447	6040	5862.183	3.277279	129.198
FBtr0078617	569	391.654	0.000000	0.000
FBtr0086903	1590	1412.183	0.105300	1.000
FBtr0082204	1002	824.183	48.714527	270.000
FBtr0340727	1174	996.183	0.000000	0.000
FBtr0074945	1693	1515.183	199.477239	2032.545
FBtr0332126	2378	2200.183	1.135302	16.798
FBtr0332124	3007	2829.183	0.938421	17.854
FBtr0076503	2951	2773.183	2.041840	38.079
FBtr0332125	2161	1983.183	3.694301	49.269
FBtr0074402	630	452.621	0.328536	1.000
FBtr0084400	810	632.525	5.407148	23.000
FBtr0073850	2200	2022.183	32.282147	439.000
FBtr0080060	2214	2036.183	15.174231	207.781
FBtr0331667	2398	2220.183	0.919390	13.727
FBtr0331668	2481	2303.183	1.174887	18.197
FBtr0331666	2307	2129.183	1.435048	20.548
FBtr0070736	1411	1233.183	0.000012	0.000
FBtr0086821	2470	2292.183	0.000000	0.000
FBtr0306717	619	441.633	2.971180	8.824
FBtr0415453	609	431.640	0.060585	0.176
FBtr0086084	3498	3320.183	12.909247	288.234
FBtr0086086	3678	3500.183	4.011817	94.431
FBtr0086085	3557	3379.183	30.246526	687.336
FBtr0080341	626	448.627	0.000000	0.000
FBtr0303109	5149	4971.183	28.463732	951.554
FBtr0301338	5153	4975.183	2.381443	79.677
FBtr0079628	5893	5715.183	1.545515	59.400
FBtr0079625	5276	5098.183	154.290694	5289.770
FBtr0301339	5788	5610.183	1.072025	40.445
FBtr0303108	5249	5071.183	3.722080	126.934
FBtr0332418	5246	5068.183	6.503526	221.658
FBtr0302147	5480	5302.183	6.354530	226.579
FBtr0302148	5627	5449.183	5.248035	192.314
FBtr0079629	5311	5133.183	4.370058	150.854
FBtr0079626	5276	5098.183	8.669034	297.213
FBtr0332416	5453	5275.183	7.971513	282.787
FBtr0332417	5246	5068.183	4.633389	157.918
FBtr0080055	1405	1227.183	29.445254	243.000
FBtr0340455	5041	4863.183	10.959167	358.410
FBtr0340456	4228	4050.183	27.116994	738.581
FBtr0086504	5080	4902.183	8.477789	279.482
FBtr0340454	4330	4152.183	2.009080	56.099
FBtr0086503	4267	4089.183	4.415739	121.429
FBtr0087293	1761	1583.183	3.496912	37.230
FBtr0306650	1501	1323.183	4.792344	42.643
FBtr0087295	1806	1628.183	52.433226	574.105
FBtr0306649	1387	1209.183	23.807733	193.594
FBtr0302149	2112	1934.183	7.407432	96.349
FBtr0306651	1745	1567.183	35.196423	370.937
FBtr0087294	1783	1605.183	1.308211	14.122
FBtr0087292	1599	1421.183	26.264964	251.020
FBtr0089090	2818	2640.183	18.845293	334.594
FBtr0310536	2500	2322.183	0.705042	11.010
FBtr0310537	2663	2485.183	7.802300	130.396
FBtr0330172	1308	1130.183	0.000000	0.000
FBtr0078522	1323	1145.183	0.000000	0.000
FBtr0332369	2635	2457.183	0.212731	3.515
FBtr0100381	1949	1771.183	1.903919	22.677
FBtr0079381	2668	2490.183	0.205736	3.445
FBtr0079382	1980	1802.183	45.981372	557.266
FBtr0079383	2156	1978.183	1.137833	15.137
FBtr0100382	2143	1965.183	0.450960	5.960
FBtr0083196	2629	2451.183	1.693909	27.922
FBtr0083194	2617	2439.183	1.828675	29.996
FBtr0083195	2594	2416.183	2.159100	35.082
FBtr0085012	1392	1214.183	50.703105	414.000
FBtr0290136	2488	2310.183	0.064368	1.000
FBtr0091898	595	417.645	2.620804	7.361
FBtr0307309	9968	9790.183	6.561309	431.979
FBtr0307310	9842	9664.183	5.015426	325.953
FBtr0307311	10170	9992.183	3.366516	226.216
FBtr0307312	9817	9639.183	4.101270	265.852
FBtr0078663	2209	2031.183	17.425644	238.023
FBtr0078661	2289	2111.183	37.564052	533.310
FBtr0114518	2144	1966.183	2.089312	27.625
