"ID","Untreated_1","Untreated_3","Untreated_4","RNAi_1","RNAi_3","RNAi_4","padj","log2FoldChange","pvalue","foldChange","log10padj"
"FBtr0112532",107.401122657906,76.6795074052834,119.051584270901,4.6512333117962,13.4319044916566,11.6960160640621,0.00375582329604256,-3.48961261342484,6.26263195964191e-05,0.0890270391922974,2.4252948486101
"FBtr0089359",330.567050434154,273.857488162919,276.219512191172,63.0139231545521,96.2353929739889,108.478074319703,0.00387024409850562,-1.75429465945494,6.67121875785261e-05,0.296418077538993,2.41226164291626
"FBtr0336616",506.432062451159,688.891018412504,523.790342986788,228.175770340535,188.29832803882,163.092437176021,0.00375582329604256,-1.56738038828884,6.31177588532332e-05,0.337420518546423,2.4252948486101
"FBtr0310647",1178.76131898259,1544.05378655718,1155.81129125735,496.535937757995,389.154470116218,303.983718875611,0.00361806471532063,-1.72038849950705,5.71016903376015e-05,0.303466990276747,2.44152366930172
"FBtr0085209",256.392481404316,236.111538408535,308.28332514497,109.663680266544,104.412380852781,121.524523338311,0.00406417504104234,-1.25299321554403,7.26398191912918e-05,0.419576791661583,2.39102759557608
"FBtr0303387",26238.5673778673,30084.9695143966,22641.6406779516,14041.3924570006,12150.5936406096,12288.1264565714,0.00340548363904875,-1.03090899149984,4.89997645906295e-05,0.489401696802443,2.46782120185558
"FBtr0081004",148.931960806355,156.171607780235,160.573338129163,77.3888684567359,75.055537008287,63.0021299628461,0.00426140662822396,-1.11398541307253,7.83205916945388e-05,0.462015957591234,2.37044702295325
"FBtr0336620",110.940457530699,106.746786027714,101.66780259007,41.4944283179957,39.4950997336334,51.9476996176748,0.0042718855348722,-1.28075352108437,7.93651596212347e-05,0.411580483580394,2.36938039273965
"FBtr0299526",381.382128119948,398.918249288085,311.275722706023,149.164599002241,174.181099024259,152.129032042505,0.00414643708967451,-1.19465679810334,7.50423079403773e-05,0.436890367196342,2.38232491940851
"FBtr0343580",684.764608241762,869.673396798467,674.939135488956,343.676247740887,328.843672427852,275.035811048195,0.00389327630266064,-1.22951986625372,6.82221024029152e-05,0.426459349370878,2.40968477366105
"FBtr0308253",1398.6177113167,1654.42131958223,1412.49012628206,827.13111801805,760.094165831661,643.636051359575,0.00371752705298296,-1.00446361735479,6.03847413619646e-05,0.498455418763595,2.42974586237064
"FBtr0335012",857.340071517942,920.581849064278,726.546077842608,350.254168243126,424.436839478016,413.431704336188,0.00389327630266064,-1.0750883093986,6.79145624511813e-05,0.474642006079289,2.40968477366105
"FBtr0308631",370.232498288615,392.474641418946,300.355299748062,107.079113544318,152.088669425469,134.403580452491,0.0042718855348722,-1.43964152223477,7.99537928907624e-05,0.368658896513811,2.36938039273965
"FBtr0081008",383.6346606129,307.00647576594,359.988872446338,158.370285792745,172.761803910372,175.909166348866,0.0042718855348722,-1.04562208963488,7.99017897127921e-05,0.484435974789103,2.36938039273965
"FBtr0087004",422.511543708932,510.819390615214,474.219658812302,223.914364705511,173.948165704752,230.370487015203,0.00426140662822396,-1.16792422418777,7.81751182863449e-05,0.445061242315849,2.37044702295325
"FBtr0273370",2002.94393812025,2639.84338316184,1897.05759049064,916.801843006454,940.365885041732,762.139096986054,0.00375582329604256,-1.3101735851288,6.29616855321538e-05,0.403272354944945,2.4252948486101
"FBtr0332529",1228.09887771103,1495.93077616898,1468.25416225558,708.950606710947,545.268524307948,693.1509279739,0.00387024409850562,-1.10992412022854,6.62229434326801e-05,0.463318398929202,2.41226164291626
"FBtr0329957",985.426303832385,1167.27214155856,1284.14067686635,578.481205577764,440.819769342241,438.708018896839,0.00416372774536061,-1.24007916509614,7.5592070546298e-05,0.423349425064135,2.38051767554794
"FBtr0082158",140.055829407993,108.07736018641,129.674115353859,27.3054591907193,43.1282367001008,42.5051408259146,0.00484412939249325,-1.75876295643158,9.99210592988434e-05,0.295501435427879,2.3147842648487
