Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0079290	3317	1010	1195	4222	1772	2162	1716	1513	1683	2156	2433	2682	2030.73	1637	2424	1.474	0.56	3.529	0.0004176774943414	0.00744872233104205	0.011	0.0291	0.0176	0.0176	TRUE	NA
FBtr0079266	6712	2510	2972	9458	3781	4499	3473	3760	4186	4830	5192	5581	4503.91	3806	5201	1.367	0.451	3.526	0.000421112783939182	0.00750242322323068	0.0023	0.0274	0.0116	0.0116	TRUE	NA
FBtr0086196	211	154	150	337	249	301	109	231	211	172	342	373	239.77	184	296	1.604	0.682	3.523	0.000427289995775809	0.00758193311461367	0	0.0531	0.0223	0.0223	TRUE	NA
FBtr0344026	186	111	138	485	189	257	96	166	194	248	260	319	213.83	152	276	1.887	0.916	3.523	0.000427234284642386	0.00758193311461367	0.0313	0.0564	0.0433	0.0433	TRUE	NA
FBtr0085584	370	130	161	511	286	330	191	195	227	261	393	409	279.35	204	354	1.692	0.759	3.519	0.00043388951984265	0.00769132213981594	0.013	0.0492	0.0295	0.0295	TRUE	NA
FBtr0074376	875	404	441	1257	628	697	453	605	621	642	862	865	674.7	560	790	1.411	0.497	3.506	0.000455057456993285	0.00803435276613594	0	0.0356	0.0129	0.0129	TRUE	NA
FBtr0299870	4401	906	915	9361	1172	2013	2277	1357	1289	4780	1609	2497	2301.75	1641	2962	1.718	0.781	3.504	0.000458211395054299	0.00807851646519045	0.0414	0.0287	0.0352	0.0352	TRUE	NA
FBtr0110823	475	160	89	679	401	401	246	240	125	347	551	497	334.29	204	465	2.256	1.174	3.503	0.000460238056521009	0.0081015636397146	0.1151	0.0454	0.0771	0.0771	TRUE	NA
FBtr0076503	277	38	87	620	165	143	143	57	123	317	227	177	173.9	108	240	2.232	1.158	3.502	0.000461524223490363	0.00811612826815906	0.0802	0.0634	0.0706	0.0706	TRUE	NA
FBtr0088659	801	295	269	1315	460	458	414	442	379	671	632	568	517.79	412	624	1.516	0.6	3.501	0.000463839055425643	0.00814065151739589	0.004	0.0385	0.019	0.019	TRUE	NA
FBtr0073265	1384	787	596	1831	1374	1628	716	1179	840	935	1887	2020	1262.71	912	1614	1.696	0.762	3.499	0.000467753575372077	0.00820121754401132	0.0354	0.0311	0.0333	0.0333	TRUE	NA
FBtr0303563	844	255	198	1371	449	403	437	382	279	700	617	500	485.72	366	606	1.659	0.73	3.496	0.000473165156270318	0.00827555382939401	0.0201	0.0393	0.0289	0.0289	TRUE	NA
FBtr0114584	40	21	19	185	64	40	21	31	27	94	88	50	51.82	26	77	2.997	1.584	3.491	0.00048184581243591	0.00840664128974723	0.0903	0.1517	0.1203	0.1203	TRUE	NA
FBtr0333219	95	19	8	278	39	44	49	28	11	142	54	55	56.5	29	84	2.798	1.485	3.486	0.000489784139803788	0.00851993236702931	0	0.1413	0.0988	0.0988	TRUE	NA
FBtr0085857	396	130	133	639	207	262	205	195	187	326	284	325	253.77	196	312	1.594	0.673	3.485	0.000492811348676755	0.0085578819710251	0	0.0516	0.0224	0.0224	TRUE	NA
FBtr0334078	197	23	19	453	40	67	102	34	27	231	55	83	88.76	54	123	2.266	1.18	3.485	0.000492933227543642	0.0085578819710251	0.0152	0.0993	0.0619	0.0619	TRUE	NA
FBtr0072993	193	115	107	546	158	275	100	172	151	279	217	341	209.97	141	279	2.04	1.028	3.483	0.000495093146359503	0.00858695377671173	0.0572	0.057	0.0571	0.0571	TRUE	NA
FBtr0082287	412	131	139	594	256	262	213	196	196	303	352	325	264.19	202	327	1.609	0.686	3.473	0.000515343791302808	0.00890326856634568	0	0.0506	0.0238	0.0238	TRUE	NA
FBtr0083160	327	143	154	772	288	231	169	214	217	394	395	287	279.44	200	359	1.81	0.856	3.467	0.000525366407887217	0.00906756792383683	0.0311	0.0492	0.0397	0.0397	TRUE	NA
FBtr0335423	987	274	294	1240	577	589	511	410	414	633	792	731	581.94	445	719	1.609	0.686	3.457	0.000545838804359855	0.00938428988137046	0.018	0.0371	0.0264	0.0264	TRUE	NA
FBtr0088816	100	33	43	181	83	109	52	49	61	92	114	135	83.9	54	114	2.074	1.053	3.452	0.000556511722039145	0.00955583340495984	0.0051	0.1036	0.0527	0.0527	TRUE	NA
FBtr0088847	419	199	362	1032	493	538	217	298	510	527	677	667	482.72	342	624	1.89	0.918	3.452	0.000556896966848318	0.00955583340495984	0.0583	0.0394	0.0486	0.0486	TRUE	NA
FBtr0301480	6243	2113	1912	8434	3075	3296	3231	3166	2693	4307	4223	4089	3618	3030	4206	1.389	0.474	3.444	0.000573624456928245	0.00981430393376943	0.0041	0.0277	0.0134	0.0134	TRUE	NA
FBtr0083913	262	90	91	469	157	167	136	135	128	239	216	207	176.81	133	221	1.665	0.736	3.44	0.000580773887284649	0.00989833414253635	0	0.0628	0.0264	0.0264	TRUE	NA
FBtr0088363	181	44	51	344	85	118	94	66	72	176	117	146	111.7	77	146	1.897	0.924	3.441	0.000579356899950512	0.00989833414253635	0	0.0843	0.0408	0.0408	TRUE	NA
FBtr0333151	323	134	157	504	233	334	167	201	221	257	320	414	263.46	196	330	1.668	0.738	3.439	0.000584801913903069	0.00994781794121076	0.0111	0.0507	0.0289	0.0289	TRUE	NA
FBtr0330617	2242	295	217	2983	531	632	1160	442	306	1523	729	784	824.05	636	1012	1.743	0.802	3.434	0.000594161067015208	0.0100586635756613	0.0409	0.0338	0.0374	0.0374	TRUE	NA
FBtr0086280	159	87	123	430	196	184	82	130	173	220	269	228	183.81	128	239	1.937	0.954	3.433	0.00059652902549453	0.0100835395915649	0.0377	0.0614	0.0493	0.0493	TRUE	NA
FBtr0100482	2114	575	738	2719	1294	1237	1094	861	1040	1388	1777	1535	1282.5	998	1567	1.564	0.646	3.425	0.000615813086422781	0.0103755707732433	0.0211	0.031	0.0247	0.0247	TRUE	NA
FBtr0331833	1693	229	189	2453	341	433	876	343	266	1253	468	537	623.91	495	753	1.568	0.649	3.424	0.00061750928930217	0.0103942500828208	0.0116	0.0364	0.0234	0.0234	TRUE	NA
FBtr0082542	1902	640	635	2513	947	1111	984	959	894	1283	1300	1378	1133.26	946	1320	1.395	0.48	3.421	0.000622967615962467	0.0104332325098284	0.0017	0.0317	0.0132	0.0132	TRUE	NA
FBtr0086053	63	26	35	368	92	51	33	39	49	188	126	63	83.06	40	126	3.029	1.599	3.422	0.000621974066689338	0.0104332325098284	0.1754	0.1044	0.1385	0.1385	TRUE	NA
FBtr0072966	7	4	10	17	34	71	4	6	14	9	47	88	27.86	8	48	4.852	2.278	3.421	0.00062450198941965	0.0104424051935945	0.2022	0.2598	0.2334	0.2334	TRUE	NA
FBtr0081890	1038	314	391	1586	517	610	537	470	551	810	710	757	639.16	519	759	1.461	0.547	3.419	0.000627581824219535	0.0104839943836334	0.0018	0.0361	0.0166	0.0166	TRUE	NA
FBtr0084491	1559	604	733	2188	992	1094	807	905	1033	1117	1362	1357	1096.82	915	1279	1.397	0.482	3.416	0.000634518291597809	0.0105798898177727	9e-04	0.0319	0.0134	0.0134	TRUE	NA
FBtr0303047	452	243	273	1094	432	401	234	364	385	559	593	497	438.64	328	550	1.724	0.786	3.416	0.000634451363389916	0.0105798898177727	0.0309	0.0408	0.0355	0.0355	TRUE	NA
FBtr0075568	454	378	320	1578	625	557	235	566	451	806	858	691	601.18	417	785	1.996	0.997	3.408	0.000655602602929868	0.0108936041551717	0.0851	0.0368	0.0597	0.0597	TRUE	NA
FBtr0078156	72	62	180	666	228	328	37	93	254	340	313	407	240.63	128	353	3.333	1.737	3.407	0.000655796078529074	0.0108936041551717	0.3587	0.053	0.1813	0.1813	TRUE	NA
FBtr0334862	88	31	23	224	52	82	46	46	32	114	71	102	68.65	41	96	2.316	1.212	3.406	0.000659878558149799	0.0109511365593134	0.0193	0.1208	0.072	0.072	TRUE	NA
FBtr0299656	307	97	67	848	136	171	159	145	94	433	187	212	205.08	133	277	1.989	0.992	3.405	0.000661894556773517	0.0109742985978259	0.0507	0.0577	0.0543	0.0543	TRUE	NA
FBtr0114372	358	114	146	844	188	263	185	171	206	431	258	326	262.86	187	338	1.792	0.841	3.4	0.000674220034457464	0.0111369062834613	0.0292	0.0507	0.0394	0.0394	TRUE	NA
FBtr0085236	105	23	43	188	93	101	54	34	61	96	128	125	83.06	50	116	2.288	1.194	3.396	0.00068383834910397	0.0112852464869387	0.037	0.1044	0.0739	0.0739	TRUE	NA
FBtr0080382	13	6	4	62	31	18	7	9	6	32	43	22	19.65	7	32	4.544	2.184	3.394	0.000688323347348087	0.0113385633323069	0	0.3575	0.2069	0.2069	TRUE	NA
FBtr0334632	188	42	45	434	78	87	97	63	63	222	107	108	110.04	74	146	1.909	0.933	3.393	0.000691831397377114	0.0113852923265102	0.0079	0.0851	0.0422	0.0422	TRUE	NA
FBtr0303710	894	206	252	1817	308	486	463	309	355	928	423	603	513.32	376	651	1.694	0.76	3.392	0.000694112677838637	0.0114122187580328	0.0291	0.0386	0.0336	0.0336	TRUE	NA
FBtr0072667	1165	459	538	1636	716	905	603	688	758	835	983	1123	831.62	683	980	1.432	0.518	3.376	0.000736000720600561	0.0120338158485624	0.0033	0.0338	0.0157	0.0157	TRUE	NA
FBtr0100338	116	54	79	346	106	154	60	81	111	177	146	191	127.58	84	171	2.1	1.071	3.376	0.000735564901881636	0.0120338158485624	0.0491	0.077	0.063	0.063	TRUE	NA
FBtr0084464	348	193	182	639	267	430	180	289	256	326	367	533	325.33	242	409	1.705	0.77	3.372	0.00074582823483769	0.0121719993565623	0.0238	0.0459	0.0341	0.0341	TRUE	NA
FBtr0100507	18	8	8	33	61	45	9	12	11	17	84	56	31.5	11	52	3.937	1.977	3.37	0.000750547234498409	0.012210756602716	0.1511	0.2328	0.1921	0.1921	TRUE	NA
FBtr0306651	1146	371	418	1383	760	959	593	556	589	706	1044	1190	779.54	579	980	1.65	0.723	3.37	0.000750615068328675	0.012210756602716	0.0294	0.0343	0.0317	0.0317	TRUE	NA
FBtr0083944	141	106	80	339	147	214	73	159	113	173	202	265	164.15	115	213	1.925	0.945	3.363	0.000769742928513593	0.0124702583775952	0.0343	0.0656	0.0498	0.0498	TRUE	NA
FBtr0342880	256	136	166	507	309	239	132	204	234	259	424	297	258.3	190	327	1.746	0.804	3.362	0.000772502006008853	0.012503506851146	0.0243	0.0511	0.0368	0.0368	TRUE	NA
FBtr0100508	13	9	5	56	28	28	7	13	7	29	38	35	21.51	9	34	3.818	1.933	3.361	0.000775782120872927	0.0125451202014287	0	0.3289	0.1644	0.1644	TRUE	NA
FBtr0075190	7384	1892	1631	10609	2523	3283	3821	2834	2297	5417	3465	4073	3651.33	2984	4318	1.452	0.538	3.356	0.000791013756981841	0.0127527110199873	0.0125	0.0277	0.0182	0.0182	TRUE	NA
FBtr0302594	17	8	9	24	60	77	9	12	13	12	82	96	37.27	11	63	4.166	2.059	3.356	0.000791502837597992	0.0127527110199873	0.2371	0.2008	0.218	0.218	TRUE	NA
FBtr0077572	287	116	149	456	216	269	149	174	210	233	297	334	232.56	178	288	1.616	0.692	3.349	0.000810065791614248	0.0130369991965204	0.0012	0.0539	0.026	0.026	TRUE	NA
FBtr0332708	6	15	6	179	48	24	3	22	8	91	66	30	36.85	11	62	6.196	2.631	3.339	0.000841730317240577	0.0135004995850436	0.6044	0.2027	0.3878	0.3878	TRUE	NA
FBtr0346627	301	82	79	738	148	132	156	123	111	377	203	164	188.96	130	248	1.838	0.878	3.339	0.000841216732409981	0.0135004995850436	0.027	0.0604	0.0427	0.0427	TRUE	NA
FBtr0345447	35	3	39	714	74	73	18	4	55	365	102	91	105.72	26	186	5.83	2.544	3.334	0.000857118343072768	0.0137224258889596	0.8802	0.0876	0.3929	0.3929	TRUE	NA
FBtr0340093	2311	846	856	2840	1379	1544	1196	1267	1206	1450	1894	1915	1488.09	1223	1753	1.42	0.506	3.331	0.000865787881274931	0.0138486920503027	0.0064	0.0303	0.0159	0.0159	TRUE	NA
FBtr0077198	4464	1488	1588	5667	2212	2463	2310	2229	2237	2894	3038	3056	2627.2	2259	2996	1.325	0.406	3.327	0.000877228036537868	0.0140063548685843	6e-04	0.0284	0.0103	0.0103	TRUE	NA
FBtr0086912	691	177	245	1005	366	396	358	265	345	513	503	491	412.49	323	502	1.556	0.638	3.327	0.000878167328197286	0.014008708929791	0.0069	0.0417	0.0237	0.0237	TRUE	NA
FBtr0080513	1154	631	820	2717	1087	1153	597	945	1155	1387	1493	1430	1168.02	899	1437	1.652	0.725	3.324	0.00088692763124887	0.0141357087607421	0.0349	0.0315	0.0333	0.0333	TRUE	NA
FBtr0080884	2005	588	763	2752	1048	1153	1038	881	1075	1405	1439	1430	1211.35	998	1425	1.427	0.513	3.321	0.000897786869796483	0.0142830463251525	0.0053	0.0313	0.0163	0.0163	TRUE	NA
FBtr0072061	621	307	334	1224	518	480	321	460	470	625	711	595	530.6	417	644	1.571	0.651	3.316	0.000914774168795242	0.0145402244565648	0.0158	0.0382	0.0257	0.0257	TRUE	NA
FBtr0303819	7	5	2	70	16	16	4	7	3	36	22	20	15.25	5	26	5.774	2.53	3.314	0.000921027995907893	0.0146264867824116	0.0783	0.4533	0.2766	0.2766	TRUE	NA
FBtr0076843	1157	127	85	2194	165	256	599	190	120	1120	227	318	428.87	303	555	1.799	0.847	3.31	0.000931719369042419	0.0147697556968902	0.0441	0.0411	0.0425	0.0425	TRUE	NA
FBtr0079382	1727	557	527	2270	820	992	894	834	742	1159	1126	1231	997.73	823	1172	1.423	0.509	3.31	0.000933688567206928	0.0147877210765065	0.0046	0.0324	0.0159	0.0159	TRUE	NA
FBtr0273412	502	164	214	962	342	295	260	246	301	491	470	366	355.63	269	442	1.645	0.718	3.309	0.000937111799579627	0.0148286626532765	0.0189	0.0442	0.0307	0.0307	TRUE	NA
FBtr0346347	9492	1280	1355	12112	1962	2038	4912	1918	1909	6185	2694	2528	3357.63	2913	3802	1.328	0.409	3.297	0.000977448225275398	0.0154117972846231	0.0012	0.0279	0.0106	0.0106	TRUE	NA
FBtr0086677	1686	543	646	2252	874	1128	872	813	910	1150	1200	1399	1057.59	865	1250	1.44	0.526	3.294	0.000986881065951859	0.0155328406919523	0.0071	0.0321	0.0173	0.0173	TRUE	NA
FBtr0330164	177	48	29	556	73	83	92	72	41	284	100	103	115.25	68	162	2.211	1.145	3.288	0.00101032992933995	0.0158595801064357	0.0632	0.0825	0.0736	0.0736	TRUE	NA
FBtr0082992	22	15	9	68	40	39	11	22	13	35	55	48	30.76	15	46	2.985	1.578	3.286	0.00101619832908054	0.0159375573047552	0	0.2378	0.1208	0.1208	TRUE	NA
FBtr0083555	20	11	8	66	26	44	10	16	11	34	36	55	27.02	12	42	3.264	1.706	3.284	0.00102515513172294	0.0160495747215137	0	0.2671	0.1406	0.1406	TRUE	NA
FBtr0100559	397	169	195	632	266	380	205	253	275	323	365	471	315.46	244	386	1.581	0.66	3.281	0.00103540842856238	0.0161814580474355	0.009	0.0466	0.0257	0.0257	TRUE	NA
FBtr0073135	53	21	25	198	42	60	27	31	35	101	58	74	54.55	31	78	2.497	1.32	3.279	0.0010412132270696	0.0162434772487551	0.0422	0.1454	0.0921	0.0921	TRUE	NA
FBtr0071562	180	47	59	312	99	119	93	70	83	159	136	148	114.93	82	148	1.793	0.843	3.276	0.00105423172263676	0.0163887639764208	0	0.0826	0.0374	0.0374	TRUE	NA
FBtr0073005	1960	604	694	2598	984	1036	1014	905	978	1327	1351	1285	1143.32	966	1321	1.368	0.452	3.275	0.00105653940128799	0.0164102182161421	0	0.0316	0.0127	0.0127	TRUE	NA
FBtr0075264	450	246	216	979	328	420	233	369	304	500	450	521	396.18	302	490	1.656	0.728	3.274	0.00106147619959634	0.0164579977625407	0.0243	0.0424	0.0327	0.0327	TRUE	NA
FBtr0088153	3445	1199	1491	4669	1930	2220	1783	1796	2100	2384	2650	2754	2244.66	1893	2596	1.37	0.454	3.273	0.00106391412569519	0.016466933331298	0.0039	0.0288	0.0134	0.0134	TRUE	NA
FBtr0340632	269	107	109	415	203	196	139	160	154	212	279	243	197.81	151	245	1.61	0.687	3.27	0.001074243324747	0.016597763020174	0	0.0589	0.0262	0.0262	TRUE	NA
FBtr0081362	187	34	93	685	104	213	97	51	131	350	143	264	172.59	93	252	2.639	1.4	3.269	0.00107803628810982	0.0166418324371298	0.2013	0.0637	0.1235	0.1235	TRUE	NA
FBtr0337016	30	8	8	113	48	19	16	12	11	58	66	24	30.99	13	49	3.79	1.922	3.269	0.00108017311174329	0.0166602811855715	0.1529	0.2362	0.1939	0.1939	TRUE	NA
FBtr0082142	326	141	150	541	217	271	169	211	211	276	298	336	250.28	197	303	1.549	0.631	3.267	0.00108630026927541	0.0167256205950838	0	0.052	0.0225	0.0225	TRUE	NA
FBtr0080956	1491	535	593	2093	786	906	772	801	835	1069	1079	1124	946.75	803	1091	1.36	0.443	3.267	0.00108827597816102	0.0167414698518667	0	0.0328	0.0121	0.0121	TRUE	NA
FBtr0302731	1952	859	721	2868	1231	1294	1010	1287	1016	1465	1690	1605	1345.49	1104	1587	1.438	0.524	3.263	0.00110427559433529	0.0169728406076331	0.0082	0.0308	0.0178	0.0178	TRUE	NA
FBtr0081276	337	91	92	625	156	155	174	136	130	319	214	192	194.33	147	242	1.636	0.71	3.261	0.0011097643282802	0.0170276155521292	0.0029	0.0595	0.0279	0.0279	TRUE	NA
FBtr0080942	37	9	10	106	39	27	19	13	14	54	54	33	31.32	15	47	3.016	1.592	3.26	0.00111328787270784	0.017066876738366	0	0.234	0.1246	0.1246	TRUE	NA
FBtr0329985	1431	637	536	2178	909	955	741	954	755	1112	1248	1185	999.18	817	1182	1.45	0.536	3.258	0.00112058395839091	0.0171638535133278	0.0075	0.0324	0.0184	0.0184	TRUE	NA
FBtr0073321	20	7	8	42	49	35	10	10	11	21	67	43	27.38	10	44	3.653	1.869	3.258	0.00112168051655469	0.0171657872131219	0.0984	0.264	0.1787	0.1787	TRUE	NA
FBtr0085000	65	15	21	254	29	65	34	22	30	130	40	81	55.98	29	84	2.809	1.49	3.256	0.00113126099187944	0.0172974401100597	0.1015	0.1423	0.1224	0.1224	TRUE	NA
FBtr0081353	439	250	184	1021	378	359	227	375	259	521	519	445	391.12	287	495	1.752	0.809	3.253	0.00114211966223866	0.0174483928710399	0.0393	0.0426	0.0416	0.0416	TRUE	NA
FBtr0075395	286	107	145	541	195	236	148	160	204	276	268	293	224.9	171	279	1.647	0.72	3.249	0.00115984196259451	0.0177038517344776	0.0081	0.0549	0.0304	0.0304	TRUE	NA
FBtr0339516	70	20	18	429	43	37	36	30	25	219	59	46	69.26	30	108	2.92	1.546	3.247	0.00116469484917909	0.017762600497265	0.1497	0.12	0.1346	0.1346	TRUE	NA
FBtr0074302	13	157	227	61	332	372	7	235	320	31	456	462	251.71	187	316	2.128	1.089	3.247	0.00116813156977458	0.0177922133275185	0.0946	0.0518	0.0691	0.0691	TRUE	NA
FBtr0301499	7388	2434	2348	9076	3620	4162	3823	3646	3307	4635	4971	5163	4257.69	3592	4923	1.37	0.454	3.246	0.00116864800670265	0.0177922133275185	0.0053	0.0274	0.0138	0.0138	TRUE	NA
FBtr0077678	3116	959	1073	3961	1474	1665	1612	1437	1511	2023	2024	2066	1778.84	1520	2038	1.34	0.422	3.243	0.00118304210089646	0.0179804104870784	0.0011	0.0296	0.0116	0.0116	TRUE	NA
FBtr0079531	23	4	15	50	43	73	12	6	21	26	59	91	35.69	13	59	3.94	1.978	3.24	0.00119601866954158	0.0181620311440859	0.2388	0.2085	0.2212	0.2212	TRUE	NA
FBtr0329862	734	212	300	1020	442	507	380	318	423	521	607	629	479.47	374	586	1.559	0.64	3.239	0.0011978319961507	0.0181739672760737	0.0138	0.0395	0.0258	0.0258	TRUE	NA
FBtr0308823	42	7	9	91	35	36	22	10	13	46	48	45	30.68	15	46	3.1	1.632	3.237	0.00120884895054126	0.0183254042708016	0	0.2383	0.1343	0.1343	TRUE	NA
FBtr0088501	2265	753	676	3055	1050	1274	1172	1128	952	1560	1442	1581	1305.81	1084	1528	1.41	0.496	3.235	0.0012151223024556	0.0183889894377605	0.005	0.0309	0.0161	0.0161	TRUE	NA
FBtr0082591	1026	422	513	1523	652	801	531	632	723	778	895	994	758.76	629	889	1.418	0.504	3.235	0.00121853980340342	0.0184241515741186	0.003	0.0345	0.0161	0.0161	TRUE	NA
FBtr0310058	153	20	24	372	45	47	79	30	34	190	62	58	75.5	48	103	2.086	1.061	3.234	0.00121952865826086	0.0184241515741186	0.0077	0.1122	0.0559	0.0559	TRUE	NA
FBtr0085895	616	168	151	1183	261	252	319	252	213	604	358	313	343.05	261	425	1.594	0.673	3.234	0.00122183161092646	0.0184274706128729	0.0129	0.0449	0.0275	0.0275	TRUE	NA
FBtr0070318	652	379	390	1341	504	705	337	568	549	685	692	875	617.68	485	751	1.591	0.669	3.23	0.00123684252374033	0.0185961046732092	0.023	0.0365	0.0292	0.0292	TRUE	NA
FBtr0076797	75	27	22	255	55	49	39	40	31	130	76	61	62.8	37	89	2.365	1.242	3.23	0.00123721752305507	0.0185961046732092	0.0413	0.1297	0.0842	0.0842	TRUE	NA
FBtr0339071	359	226	274	866	357	432	186	339	386	442	490	536	396.45	304	489	1.689	0.756	3.229	0.001241184527475	0.0186240843728246	0.0316	0.0424	0.0367	0.0367	TRUE	NA
FBtr0343371	741	1162	1148	1121	1993	1698	383	1741	1617	572	2737	2107	1526.21	1247	1805	1.459	0.545	3.228	0.00124775501507776	0.0187068084506276	0.012	0.0302	0.0197	0.0197	TRUE	NA
FBtr0072909	53	62	85	207	140	136	27	93	120	106	192	169	117.79	80	156	2.22	1.151	3.225	0.00126011497940101	0.0188442046496901	0	0.0812	0.0812	0.0812	TRUE	NA
FBtr0334454	501	119	67	1186	227	163	259	178	94	606	312	202	275.25	177	373	2.034	1.024	3.221	0.00127528904577658	0.0190550156324607	0.0887	0.0496	0.0672	0.0672	TRUE	NA
FBtr0333545	3112	417	491	4411	624	765	1610	625	692	2252	857	949	1164.19	976	1353	1.381	0.466	3.215	0.00130451618868208	0.0194588498262856	0.0014	0.0315	0.0139	0.0139	TRUE	NA
FBtr0082803	663	296	287	929	443	495	343	443	404	474	608	614	481.27	397	565	1.421	0.507	3.21	0.00132532088136467	0.0197525288224283	0	0.0395	0.0157	0.0157	TRUE	NA
FBtr0305911	160	88	99	533	134	194	83	132	139	272	184	241	175.16	118	232	2.022	1.016	3.209	0.00133235189997979	0.019840603924699	0.0677	0.0631	0.0652	0.0652	TRUE	NA
FBtr0085631	979	233	277	1615	368	408	507	349	390	825	505	506	513.68	415	612	1.456	0.542	3.201	0.00137125446573943	0.0203343359207009	0.0038	0.0386	0.0183	0.0183	TRUE	NA
FBtr0330729	1086	292	353	1430	690	576	562	437	497	730	948	715	648.17	499	798	1.596	0.674	3.197	0.00138643357861013	0.0204568016069063	0.0252	0.036	0.0303	0.0303	TRUE	NA
FBtr0310668	97	27	32	150	88	85	50	40	45	77	121	105	73.1	45	101	2.158	1.11	3.195	0.00139811964542106	0.0205603779278004	0.0291	0.1151	0.0701	0.0701	TRUE	NA
FBtr0336669	1153	398	420	1372	744	843	597	596	592	701	1022	1046	758.78	595	923	1.522	0.606	3.195	0.00139773747174813	0.0205603779278004	0.0165	0.0345	0.0244	0.0244	TRUE	NA
FBtr0087560	22982	6968	6579	27596	10743	11913	11893	10439	9267	14092	14753	14779	12537.13	10533	14541	1.386	0.47	3.192	0.00141346815824361	0.0207515893672097	0.0074	0.0264	0.0156	0.0156	TRUE	NA
FBtr0077672	438	47	37	796	69	112	227	70	52	406	95	139	164.89	116	213	1.865	0.899	3.185	0.00144726935941073	0.0211775370035858	0.023	0.0654	0.0463	0.0463	TRUE	NA
FBtr0073068	261	113	151	399	237	244	135	169	213	204	325	303	224.83	172	277	1.594	0.673	3.185	0.00144959155550532	0.0211939869491278	0.0015	0.0549	0.0273	0.0273	TRUE	NA
FBtr0079036	49985	14726	16759	61881	31251	26426	25866	22061	23607	31599	42916	32784	29805.58	23845	35766	1.497	0.582	3.174	0.00150152659030753	0.0218270393665821	0.0263	0.0261	0.0242	0.0242	TRUE	NA
FBtr0343770	36	16	39	220	68	60	19	24	55	112	93	74	62.95	33	93	3.029	1.599	3.171	0.00151728194683409	0.0220198809855963	0.1962	0.1294	0.1605	0.1605	TRUE	NA
FBtr0082701	285	347	326	598	484	553	147	520	459	305	665	686	463.77	375	552	1.579	0.659	3.171	0.00151963587409261	0.0220359657775183	0	0.04	0.0286	0.0286	TRUE	NA
FBtr0333520	400	81	133	750	182	206	207	121	187	383	250	256	234.03	172	296	1.71	0.774	3.167	0.00154200032287873	0.0223419555381225	0.0201	0.0538	0.0377	0.0377	TRUE	NA
FBtr0073691	640	250	317	1072	415	461	331	375	447	547	570	572	473.58	384	563	1.477	0.563	3.163	0.00155978617652079	0.0225442624581939	0.0055	0.0397	0.0205	0.0205	TRUE	NA
FBtr0085406	84	44	35	181	84	82	43	66	49	92	115	102	78.03	53	103	1.971	0.979	3.163	0.00155976000198895	0.0225442624581939	0	0.1094	0.0539	0.0539	TRUE	NA
FBtr0079888	107	151	119	560	331	187	55	226	168	286	455	232	236.95	150	324	2.487	1.314	3.162	0.00156839993822147	0.022605519575588	0.2003	0.0534	0.1192	0.1192	TRUE	NA
FBtr0336670	62	31	47	134	109	78	32	46	66	68	150	97	76.6	48	105	2.164	1.114	3.161	0.00157246454627394	0.0226350449862752	0.0372	0.111	0.0736	0.0736	TRUE	NA
FBtr0332710	35	13	7	110	22	70	18	19	10	56	30	87	36.78	16	58	3.646	1.866	3.16	0.00157969565027414	0.0227021898854588	0.2114	0.2031	0.2073	0.2073	TRUE	NA
FBtr0070568	874	327	379	1475	474	596	452	490	534	753	651	739	603.26	492	714	1.458	0.544	3.154	0.00161097039458862	0.0230953624397628	0.007	0.0367	0.0196	0.0196	TRUE	NA
FBtr0072060	777	224	275	1045	401	451	402	336	387	534	551	560	461.47	375	548	1.458	0.544	3.152	0.00161993935072676	0.0231863649301838	0.0026	0.04	0.019	0.019	TRUE	NA
FBtr0339959	39	58	52	415	112	105	20	87	73	212	154	130	112.72	60	165	3.121	1.642	3.15	0.00163170649814077	0.0233170594980682	0.3043	0.0837	0.1832	0.1832	TRUE	NA
FBtr0079839	48	20	20	259	39	45	25	30	28	132	54	56	54.1	28	81	2.756	1.463	3.149	0.00163638072325644	0.023337493208678	0.1082	0.1464	0.1268	0.1268	TRUE	NA
FBtr0333764	1602	557	579	2779	736	953	829	834	816	1419	1011	1182	1015.19	826	1204	1.45	0.536	3.149	0.00163709395014241	0.023337493208678	0.0105	0.0323	0.0197	0.0197	TRUE	NA
FBtr0343527	87	38	34	313	56	87	45	57	48	160	77	108	82.42	50	115	2.275	1.186	3.149	0.00163685202241319	0.023337493208678	0.0674	0.105	0.0859	0.0859	TRUE	NA
FBtr0084273	323	146	149	493	287	245	167	219	210	252	394	304	257.6	199	317	1.584	0.663	3.141	0.00168428752982781	0.023933117020228	0.009	0.0512	0.0278	0.0278	TRUE	NA
FBtr0071393	30	8	16	81	38	39	16	12	23	41	52	48	32	17	47	2.809	1.49	3.141	0.00168576352597301	0.0239348656003118	0	0.2296	0.1197	0.1197	TRUE	NA
FBtr0082528	21	6	6	90	20	20	11	9	8	46	27	25	21.09	9	33	3.46	1.791	3.138	0.0016996094255609	0.0240927807272419	4e-04	0.3349	0.1572	0.1572	TRUE	NA
