Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0342811	14657	4680	4083	697	183	220	7585	7011	5751	356	251	273	3537.91	6782	293	0.043	-4.537	-27.658	2.22875801022771e-168	3.94289579589385e-164	0.0099	0.0278	0.0175	0.0175	TRUE	NA
FBtr0100457	3087	885	832	236	55	53	1597	1326	1172	121	76	66	726.18	1365	88	0.063	-3.983	-19.501	1.06754217837713e-84	3.14764811294496e-81	0.0129	0.0349	0.0234	0.0234	TRUE	NA
FBtr0300190	2405	797	746	111	24	47	1245	1194	1051	57	33	58	606.22	1163	49	0.043	-4.55	-19.244	1.58113202751995e-82	3.49647583735693e-79	0.0132	0.0367	0.0296	0.0296	TRUE	NA
FBtr0084549	2490	751	893	81	37	54	1289	1125	1258	41	51	67	638.45	1224	53	0.042	-4.563	-19.048	6.81357835103368e-81	1.33932238453485e-77	0.0256	0.0361	0.0313	0.0313	TRUE	NA
FBtr0085094	101410	46896	59580	17936	10031	12131	52477	70256	83927	9159	13775	15050	40773.92	68887	12661	0.183	-2.452	-17.291	5.50629320597483e-67	8.85562119153643e-64	0.0071	0.0261	0.0144	0.0144	TRUE	NA
FBtr0074337	2035	1504	1138	148	85	70	1053	2253	1603	76	117	87	864.74	1636	93	0.059	-4.09	-16.906	4.05454800192962e-64	5.97741739184474e-61	0.04	0.0335	0.0366	0.0366	TRUE	NA
FBtr0077645	5327	1953	2038	666	157	166	2757	2926	2871	340	216	206	1552.48	2851	254	0.087	-3.516	-16.531	2.180467118584e-61	2.75533169963354e-58	0.0304	0.0301	0.0303	0.0303	TRUE	NA
FBtr0111030	6171	1226	985	666	132	170	3193	1837	1388	340	181	211	1191.64	2139	244	0.116	-3.107	-16.079	3.59128170925711e-58	4.23555764789784e-55	0.018	0.0314	0.0242	0.0242	TRUE	NA
FBtr0070985	1416	399	365	105	37	37	733	598	514	54	51	46	332.5	615	50	0.081	-3.623	-16.043	6.4070468281422e-58	7.08419158979148e-55	0.0076	0.0455	0.0256	0.0256	TRUE	NA
FBtr0075753	7338	2708	2390	1327	535	573	3797	4057	3367	678	735	711	2224	3740	708	0.189	-2.404	-15.913	5.14802489000065e-57	5.35727696052951e-54	0.0061	0.0288	0.0156	0.0156	TRUE	NA
FBtr0089348	4028	1083	1041	791	192	201	2084	1622	1466	404	264	249	1015.03	1724	306	0.176	-2.51	-15.879	8.85788872111313e-57	8.70582829806735e-54	0.0044	0.0323	0.0158	0.0158	TRUE	NA
FBtr0085755	767	320	331	46	14	28	397	479	466	23	19	35	236.67	447	26	0.058	-4.103	-14.998	7.52563012824148e-51	7.00715382098527e-48	0	0.0535	0.034	0.034	TRUE	NA
FBtr0072393	1894	668	784	266	128	145	980	1001	1104	136	176	180	596.12	1028	164	0.157	-2.667	-14.881	4.4083626609674e-50	3.89941719175872e-47	0	0.0368	0.0195	0.0195	TRUE	NA
FBtr0302694	3011	1193	1189	564	252	314	1558	1787	1675	288	346	390	1007.31	1673	341	0.202	-2.304	-14.865	5.53259283702386e-50	4.66081427998996e-47	0.0032	0.0324	0.0155	0.0155	TRUE	NA
FBtr0310637	676	488	516	74	44	34	350	731	727	38	60	42	324.69	603	47	0.082	-3.609	-13.987	1.85854776781043e-44	1.31518274241337e-41	0.0253	0.046	0.0368	0.0368	TRUE	NA
FBtr0071835	712	282	257	51	25	28	368	422	362	26	34	35	208.01	384	32	0.081	-3.627	-13.902	6.12667601300792e-44	4.16873174408166e-41	0	0.0572	0.032	0.032	TRUE	NA
FBtr0113470	1730	560	550	123	76	61	895	839	775	63	104	76	458.63	836	81	0.095	-3.403	-13.886	7.66459743344918e-44	5.02201456278331e-41	0.0318	0.0401	0.0363	0.0363	TRUE	NA
FBtr0073421	11202	3237	3837	126	32	151	5797	4849	5405	64	44	187	2724.46	5350	98	0.018	-5.809	-13.126	2.33098606803041e-39	1.42198188032848e-36	0.3266	0.0283	0.1358	0.1358	TRUE	NA
FBtr0089484	1395	441	447	213	51	49	722	661	630	109	70	61	375.3	671	80	0.118	-3.086	-12.883	5.62628614207934e-38	3.31782093798419e-35	0	0.0433	0.0338	0.0338	TRUE	NA
FBtr0290019	6546	2254	2494	1907	616	815	3387	3377	3513	974	846	1011	2184.69	3426	944	0.276	-1.859	-12.829	1.12795565286861e-37	6.4369882112576e-35	0.0047	0.0289	0.0144	0.0144	TRUE	NA
FBtr0072956	13495	5765	5087	1100	962	905	6983	8637	7166	562	1321	1123	4298.55	7595	1002	0.125	-3.006	-12.468	1.11527629564567e-35	5.80304498419636e-33	0.0559	0.0274	0.0413	0.0413	TRUE	NA
FBtr0078144	10951	3766	2397	1164	483	449	5667	5642	3377	594	663	557	2750	4895	605	0.124	-3.01	-12.43	1.79193654385831e-35	9.05747125639927e-33	0.0547	0.0283	0.0413	0.0413	TRUE	NA
FBtr0332260	1986	872	973	561	304	315	1028	1306	1371	286	417	391	799.9	1235	365	0.294	-1.768	-12.019	2.80689872110025e-33	1.37935681319401e-30	6e-04	0.0341	0.0138	0.0138	TRUE	NA
FBtr0074916	835	373	574	112	42	38	432	559	809	57	58	47	326.91	600	54	0.093	-3.422	-11.65	2.30575632043609e-31	1.04592654012397e-28	0.0592	0.0459	0.0522	0.0522	TRUE	NA
FBtr0299968	2277	879	1073	492	294	283	1178	1317	1511	251	404	351	835.45	1335	335	0.247	-2.018	-11.433	2.8593271867598e-30	1.26460893152419e-27	0.0102	0.0337	0.0205	0.0205	TRUE	NA
FBtr0072087	1737	669	614	434	159	140	899	1002	865	222	218	174	563.28	922	205	0.222	-2.17	-11.343	7.99668113656854e-30	3.36831633302462e-27	0.0107	0.0375	0.0233	0.0233	TRUE	NA
FBtr0335024	11505	3314	2192	1655	561	471	5954	4965	3088	845	770	584	2700.99	4669	733	0.159	-2.654	-11.166	5.9620757860455e-29	2.29293658110719e-26	0.0517	0.0283	0.0398	0.0398	TRUE	NA
FBtr0083967	853	252	289	129	52	65	441	378	407	66	71	81	240.66	409	73	0.176	-2.507	-11.114	1.06862763686009e-28	4.02235989865783e-26	0.0062	0.053	0.0283	0.0283	TRUE	NA
FBtr0076459	537	186	188	51	25	31	278	279	265	26	34	38	153.37	274	33	0.117	-3.093	-11.04	2.45793598957296e-28	9.05903033156983e-26	0	0.0684	0.0393	0.0393	TRUE	NA
FBtr0308065	2958	770	925	935	214	264	1531	1154	1303	477	294	328	847.68	1329	366	0.273	-1.875	-11.01	3.40638980940646e-28	1.22984575751448e-25	0.0081	0.0336	0.019	0.019	TRUE	NA
FBtr0085156	1670	904	986	223	29	44	864	1354	1389	114	40	55	635.95	1202	70	0.055	-4.188	-10.705	9.60592032119004e-27	3.39876672804346e-24	0.1961	0.0362	0.1019	0.1019	TRUE	NA
FBtr0334282	323	123	139	24	5	10	167	184	196	12	7	12	96.46	182	10	0.06	-4.062	-10.538	5.76256862425408e-26	1.96049233714767e-23	0.0161	0.0935	0.0597	0.0597	TRUE	NA
FBtr0334328	4054	1306	1560	879	484	483	2098	1957	2197	449	665	599	1327.43	2084	571	0.27	-1.889	-10.303	6.82982210225449e-25	2.19684332383608e-22	0.0168	0.0308	0.0231	0.0231	TRUE	NA
FBtr0072864	3477	897	1003	1324	385	448	1799	1344	1413	676	529	556	1052.75	1519	587	0.387	-1.369	-9.958	2.32895421307795e-23	7.22833841816877e-21	2e-04	0.0321	0.0123	0.0123	TRUE	NA
FBtr0087295	2017	574	676	724	218	235	1044	860	952	370	299	292	636.09	952	320	0.336	-1.574	-9.953	2.43654614379964e-23	7.43188583275161e-21	0	0.0362	0.0158	0.0158	TRUE	NA
FBtr0073423	3319	583	819	387	113	51	1718	873	1154	198	155	63	693.44	1248	139	0.11	-3.184	-9.939	2.82939636796974e-23	8.34247519095878e-21	0.1206	0.0353	0.0691	0.0691	TRUE	NA
FBtr0071934	2632	870	1155	680	347	348	1362	1303	1627	347	477	432	924.64	1431	419	0.29	-1.787	-9.928	3.13728997614102e-23	9.09865524064111e-21	0.013	0.033	0.0217	0.0217	TRUE	NA
FBtr0112878	1457	182	199	153	38	41	754	273	280	78	52	51	248.02	436	60	0.149	-2.748	-9.868	5.71538541344913e-23	1.60493465633855e-20	0.037	0.0522	0.0445	0.0445	TRUE	NA
FBtr0112851	2172	620	628	735	213	188	1124	929	885	375	293	233	639.75	979	300	0.305	-1.714	-9.682	3.59881367111345e-22	9.7948634854874e-20	0.006	0.0361	0.0202	0.0202	TRUE	NA
FBtr0302938	672	245	279	175	49	55	348	367	393	89	67	68	222.11	369	75	0.205	-2.289	-9.623	6.39756717626407e-22	1.71483880174678e-19	0.0117	0.0553	0.0325	0.0325	TRUE	NA
FBtr0344980	3769	1765	1589	1402	539	520	1950	2644	2238	716	740	645	1489.02	2277	700	0.31	-1.691	-9.619	6.67414099333904e-22	1.76227206437554e-19	0.0143	0.0303	0.0213	0.0213	TRUE	NA
FBtr0334867	2134	498	661	115	48	111	1104	746	931	59	66	138	507.3	927	88	0.092	-3.44	-9.598	8.17093343940591e-22	2.09495628226855e-19	0.1527	0.0388	0.0861	0.0861	TRUE	NA
FBtr0077234	5787	2197	2096	2058	925	1043	2995	3291	2953	1051	1270	1294	2142.27	3080	1205	0.389	-1.361	-9.594	8.49813137279911e-22	2.14772060165984e-19	0.0045	0.029	0.0139	0.0139	TRUE	NA
FBtr0333020	3063	1108	1432	1020	402	351	1585	1660	2017	521	552	435	1128.41	1754	503	0.288	-1.798	-9.5	2.10160584578509e-21	5.23655056588508e-19	0.0183	0.0317	0.0245	0.0245	TRUE	NA
FBtr0089963	1929	493	465	457	165	170	998	739	655	233	227	211	510.44	797	224	0.283	-1.823	-9.478	2.5924718949742e-21	6.28266031424501e-19	0.0116	0.0387	0.0235	0.0235	TRUE	NA
FBtr0100375	843	511	550	253	96	101	436	766	775	129	132	125	393.81	659	129	0.204	-2.294	-9.393	5.84397584996444e-21	1.39710509137461e-18	0.0345	0.0425	0.0384	0.0384	TRUE	NA
FBtr0333662	1167	525	369	279	70	85	604	787	520	142	96	105	375.71	637	114	0.18	-2.477	-9.301	1.39631082919186e-20	3.29361798389776e-18	0.0485	0.0433	0.0457	0.0457	TRUE	NA
FBtr0089361	1070	395	364	354	105	126	554	592	513	181	144	156	356.58	553	160	0.291	-1.781	-9.074	1.1471669271011e-19	2.53681626341819e-17	0	0.0442	0.0235	0.0235	TRUE	NA
FBtr0337056	1895	422	300	302	94	91	981	632	423	154	129	113	405.27	679	132	0.2	-2.318	-8.989	2.49427150815573e-19	5.44767373466456e-17	0.0436	0.042	0.0428	0.0428	TRUE	NA
FBtr0336616	936	502	401	267	133	125	484	752	565	136	183	155	379.22	600	158	0.265	-1.917	-8.974	2.85849533538567e-19	6.0927278287118e-17	0.0166	0.0431	0.0288	0.0288	TRUE	NA
FBtr0344554	450	60	65	15	5	4	233	90	92	8	7	5	72.3	138	7	0.047	-4.411	-8.968	3.02245368110782e-19	6.36550334196171e-17	0.0499	0.1161	0.087	0.087	TRUE	NA
FBtr0073339	2093	489	684	675	197	193	1083	733	964	345	271	239	605.64	927	285	0.307	-1.705	-8.883	6.51060177099528e-19	1.3550477168315e-16	0.0137	0.0367	0.024	0.024	TRUE	NA
FBtr0080565	3579	732	977	1258	301	371	1852	1097	1376	642	413	460	973.49	1442	505	0.351	-1.51	-8.875	7.02274588374924e-19	1.44464415615591e-16	0.0093	0.0326	0.0193	0.0193	TRUE	NA
FBtr0303384	3045	1221	589	552	125	122	1576	1829	830	282	172	151	806.58	1412	202	0.139	-2.85	-8.837	9.83857446653988e-19	2.00062322859261e-16	0.1092	0.034	0.0717	0.0717	TRUE	NA
FBtr0306556	753	192	245	208	57	63	390	288	345	106	78	78	214.18	341	87	0.257	-1.962	-8.824	1.1086130326325e-18	2.2036486696968e-16	0.0038	0.0563	0.028	0.028	TRUE	NA
FBtr0307289	1257	577	579	209	185	131	650	864	816	107	254	163	475.63	777	175	0.215	-2.215	-8.785	1.56822337744243e-18	3.08260441892601e-16	0.045	0.0396	0.0422	0.0422	TRUE	NA
FBtr0330118	573	169	182	148	37	48	297	253	256	76	51	60	165.33	269	62	0.231	-2.114	-8.767	1.82820884434787e-18	3.55415853465475e-16	0	0.0653	0.0314	0.0314	TRUE	NA
FBtr0082139	749	168	148	94	30	41	388	252	208	48	41	51	164.64	283	47	0.167	-2.58	-8.764	1.88397290111683e-18	3.62275702104977e-16	0.0323	0.0655	0.049	0.049	TRUE	NA
FBtr0071240	288	93	117	41	10	15	149	139	165	21	14	19	84.41	151	18	0.12	-3.064	-8.699	3.35382405040065e-18	6.37983884684278e-16	0	0.1031	0.0583	0.0583	TRUE	NA
FBtr0087307	1934	837	913	707	302	247	1001	1254	1286	361	415	306	770.5	1180	361	0.308	-1.698	-8.678	4.0396026827604e-18	7.60261819794833e-16	0.0179	0.0344	0.0257	0.0257	TRUE	NA
FBtr0080838	2191	714	503	467	182	189	1134	1070	709	238	250	234	605.81	971	241	0.249	-2.005	-8.653	5.00851200605337e-18	9.22974853115523e-16	0.0351	0.0367	0.0359	0.0359	TRUE	NA
FBtr0087390	1565	481	607	602	195	219	810	721	855	307	268	272	538.73	795	282	0.355	-1.493	-8.633	5.95893153484518e-18	1.08679853384481e-15	0.0049	0.038	0.019	0.019	TRUE	NA
FBtr0306917	38996	16464	20467	16882	8751	10132	20180	24665	28831	8621	12017	12570	17813.82	24559	11069	0.449	-1.157	-8.619	6.76761122147635e-18	1.22169193999121e-15	0.0049	0.0263	0.0129	0.0129	TRUE	NA
FBtr0085735	202	73	73	7	6	4	105	109	103	4	8	5	55.58	106	6	0.049	-4.352	-8.616	6.95230895367791e-18	1.24235654241935e-15	0	0.1432	0.0873	0.0873	TRUE	NA
FBtr0113113	1036	245	293	234	89	93	536	367	413	119	122	115	278.83	439	119	0.272	-1.88	-8.615	7.02460611144019e-18	1.24272306717488e-15	0.0116	0.0493	0.0286	0.0286	TRUE	NA
FBtr0345022	3256	20679	19601	1302	9304	8114	1685	30980	27611	665	12777	10066	13963.84	20092	7836	0.391	-1.353	-8.572	1.01954557761617e-17	1.78581988253541e-15	0.0116	0.0264	0.0177	0.0177	TRUE	NA
FBtr0070457	2875	973	879	1230	375	425	1488	1458	1238	628	515	527	975.65	1395	557	0.399	-1.327	-8.568	1.0556217874639e-17	1.83088284725725e-15	0.0046	0.0326	0.0159	0.0159	TRUE	NA
FBtr0088774	6303	3417	3043	2674	1026	1023	3262	5119	4286	1365	1409	1269	2785.13	4222	1348	0.324	-1.626	-8.566	1.06811882555749e-17	1.83457185853763e-15	0.0231	0.0283	0.0254	0.0254	TRUE	NA
FBtr0075077	914	253	196	203	28	49	473	379	276	104	38	61	221.83	376	68	0.175	-2.518	-8.551	1.22271958330267e-17	2.07991655271226e-15	0.0486	0.0553	0.0522	0.0522	TRUE	NA
FBtr0073269	6532	1621	1471	2434	291	365	3380	2428	2072	1243	400	453	1662.68	2627	699	0.237	-2.076	-8.498	1.9238353627911e-17	3.18080106571377e-15	0.0541	0.0298	0.0418	0.0418	TRUE	NA
FBtr0329957	1727	847	995	765	321	355	894	1269	1402	391	441	440	806.01	1188	424	0.363	-1.46	-8.434	3.35220910878704e-17	5.49110475403256e-15	0.0097	0.034	0.02	0.02	TRUE	NA
FBtr0087533	10009	3582	3867	3701	1795	2072	5179	5366	5447	1890	2465	2571	3819.72	5331	2309	0.429	-1.221	-8.388	4.94782497113209e-17	7.88576320399079e-15	0.0067	0.0276	0.0149	0.0149	TRUE	NA
FBtr0344981	3763	509	490	273	116	118	1947	763	690	139	159	146	640.86	1133	148	0.146	-2.772	-8.347	7.02009370629846e-17	1.1088614085547e-14	0.1233	0.0361	0.0751	0.0751	TRUE	NA
FBtr0290077	1482	795	772	228	237	282	767	1191	1087	116	325	350	639.52	1015	264	0.237	-2.074	-8.316	9.10829897234334e-17	1.41346418526075e-14	0.0486	0.0361	0.0423	0.0423	TRUE	NA
FBtr0089359	872	163	174	152	42	56	451	244	245	78	58	69	190.88	313	68	0.223	-2.168	-8.305	9.95332121895219e-17	1.53116700595203e-14	0.0198	0.0601	0.0392	0.0392	TRUE	NA
FBtr0112532	266	48	85	11	1	1	138	72	120	6	1	1	56.25	110	3	0.026	-5.256	-8.204	2.32051051841491e-16	3.50873090438275e-14	0	0.1418	0.126	0.126	TRUE	NA
FBtr0345142	7839	1845	1901	3318	892	769	4057	2764	2678	1694	1225	954	2228.61	3166	1291	0.406	-1.3	-8.171	3.05321000270981e-16	4.53902001327221e-14	0.0091	0.0288	0.0176	0.0176	TRUE	NA
FBtr0306255	2465	881	841	988	326	440	1276	1320	1185	505	448	546	879.69	1260	500	0.396	-1.335	-8.17	3.07937284584476e-16	4.53976541798664e-14	0.0058	0.0333	0.0177	0.0177	TRUE	NA
FBtr0080932	703	221	329	129	50	86	364	331	463	66	69	107	233.26	386	81	0.206	-2.278	-8.134	4.15660502320039e-16	6.02741798897033e-14	0.0432	0.0539	0.0489	0.0489	TRUE	NA
FBtr0332500	3925	1171	1050	1639	436	563	2031	1754	1479	837	599	698	1233.1	1755	711	0.405	-1.304	-8.125	4.45637833434341e-16	6.40957635063978e-14	0.0073	0.0312	0.0175	0.0175	TRUE	NA
FBtr0087621	32132	11581	8258	10607	3568	3151	16628	17350	11633	5416	4900	3909	9972.52	15204	4742	0.311	-1.685	-8.113	4.92783253326664e-16	6.97426282768161e-14	0.0372	0.0266	0.0309	0.0309	TRUE	NA
FBtr0078191	6756	1661	1732	1965	769	825	3496	2488	2440	1003	1056	1023	1917.86	2808	1027	0.37	-1.433	-8.069	7.06714388269909e-16	9.84447578179761e-14	0.0163	0.0293	0.022	0.022	TRUE	NA
FBtr0330730	2611	1790	1704	979	493	381	1351	2682	2400	500	677	473	1347.11	2144	550	0.267	-1.906	-8.053	8.08663859059158e-16	1.11766190082934e-13	0.0479	0.0308	0.0392	0.0392	TRUE	NA
FBtr0332203	2466	772	774	1029	303	259	1276	1157	1090	525	416	321	797.63	1174	421	0.355	-1.494	-7.989	1.36533299223548e-15	1.87241131516572e-13	0.0142	0.0341	0.0234	0.0234	TRUE	NA
FBtr0301500	317	151	158	25	32	30	164	226	223	13	44	37	117.79	204	31	0.137	-2.869	-7.986	1.39018099362766e-15	1.89182245832822e-13	0.0643	0.0812	0.0734	0.0734	TRUE	NA
FBtr0082039	75	122	191	10	23	18	39	183	269	5	32	22	91.61	164	20	0.122	-3.032	-7.972	1.55813278870748e-15	2.10419291336062e-13	0.0382	0.0971	0.0684	0.0684	TRUE	NA
FBtr0110971	349	96	80	49	12	19	181	144	113	25	16	24	83.7	146	22	0.149	-2.745	-7.899	2.81233644650605e-15	3.76917000569231e-13	0.0094	0.1038	0.0594	0.0594	TRUE	NA
FBtr0339612	3733	650	781	1777	307	347	1932	974	1100	907	422	430	960.86	1335	586	0.431	-1.214	-7.896	2.87965447846001e-15	3.80178861033105e-13	0.0039	0.0327	0.0155	0.0155	TRUE	NA
FBtr0290076	3256	826	756	1132	373	378	1685	1237	1065	578	512	469	924.42	1329	520	0.395	-1.34	-7.877	3.36017238563166e-15	4.37094188780953e-13	0.0093	0.033	0.0193	0.0193	TRUE	NA
FBtr0332529	1972	1114	1162	725	433	616	1020	1669	1637	370	595	764	1009.21	1442	576	0.394	-1.343	-7.848	4.21255210228598e-15	5.36145749939146e-13	0.0099	0.0324	0.0199	0.0199	TRUE	NA
FBtr0078083	3964	778	909	1152	286	424	2051	1166	1280	588	393	526	1000.72	1499	502	0.342	-1.546	-7.844	4.35721162993753e-15	5.50595935323035e-13	0.0212	0.0324	0.0265	0.0265	TRUE	NA
FBtr0072561	489	144	169	85	42	50	253	216	238	43	58	62	144.99	236	54	0.226	-2.148	-7.821	5.24146754657783e-15	6.53005650468368e-13	0.0154	0.0709	0.0427	0.0427	TRUE	NA
FBtr0075204	605	229	200	194	65	65	313	343	282	99	89	81	201.14	313	90	0.288	-1.798	-7.781	7.19631971182746e-15	8.71986931657121e-13	0	0.0583	0.031	0.031	TRUE	NA
FBtr0302692	3397	574	578	566	190	228	1758	860	814	289	261	283	710.8	1144	278	0.257	-1.958	-7.779	7.31995455971844e-15	8.80934123237952e-13	0.0511	0.0351	0.0431	0.0431	TRUE	NA
FBtr0302896	389	119	131	96	34	35	201	178	185	49	47	43	117.21	188	46	0.246	-2.021	-7.703	1.33224974677496e-14	1.58180068927489e-12	0	0.0815	0.0358	0.0358	TRUE	NA
FBtr0070393	620	205	228	153	71	86	321	307	321	78	98	107	205.24	316	94	0.293	-1.771	-7.686	1.51545239783341e-14	1.78732455800472e-12	0	0.0577	0.0312	0.0312	TRUE	NA
FBtr0301131	504	447	433	174	70	108	261	670	610	89	96	134	309.9	514	106	0.224	-2.158	-7.655	1.93670755812927e-14	2.2540982507148e-12	0.0569	0.0469	0.0517	0.0517	TRUE	NA
FBtr0446106	218	189	186	60	26	30	113	283	262	31	36	37	126.92	219	35	0.172	-2.536	-7.644	2.10288086436601e-14	2.43150754062085e-12	0.0486	0.0773	0.0631	0.0631	TRUE	NA
FBtr0077409	1633	576	600	160	144	195	845	863	845	82	198	242	512.42	851	174	0.186	-2.423	-7.638	2.21135750921977e-14	2.54033283737707e-12	0.105	0.0386	0.0689	0.0689	TRUE	NA
FBtr0307057	348	183	271	85	60	73	180	274	382	43	82	91	175.39	279	72	0.256	-1.968	-7.625	2.44511761792183e-14	2.79074682442936e-12	0.0185	0.0631	0.0391	0.0391	TRUE	NA
FBtr0302322	194	183	185	35	55	51	100	274	261	18	76	63	131.97	212	52	0.23	-2.119	-7.623	2.46916544053917e-14	2.80012857747298e-12	0.0097	0.0753	0.0423	0.0423	TRUE	NA
FBtr0087115	234	75	81	40	9	10	121	112	114	20	12	12	65.46	116	15	0.132	-2.925	-7.571	3.69937186771233e-14	4.1421258045379e-12	0	0.1255	0.0698	0.0698	TRUE	NA
FBtr0087789	449	150	170	108	42	59	232	225	239	55	58	73	147.09	232	62	0.265	-1.917	-7.566	3.83700439116845e-14	4.2692103574944e-12	0	0.0702	0.0358	0.0358	TRUE	NA
FBtr0090022	5515	1719	1646	2795	735	714	2854	2575	2319	1427	1009	886	1845.02	2583	1107	0.422	-1.243	-7.51	5.91261294562864e-14	6.45679232229113e-12	0.0113	0.0294	0.019	0.019	TRUE	NA
FBtr0301450	546	392	317	128	119	142	283	587	447	65	163	176	286.88	439	135	0.292	-1.775	-7.461	8.60218796123915e-14	9.22310952862314e-12	0.0243	0.0486	0.0357	0.0357	TRUE	NA
FBtr0076771	1119	510	535	350	242	200	579	764	754	179	332	248	475.98	699	253	0.355	-1.494	-7.438	1.02044863451529e-13	1.08751546947048e-11	0.0142	0.0396	0.0263	0.0263	TRUE	NA
FBtr0273370	3630	1917	1451	958	712	629	1878	2872	2044	489	978	780	1506.93	2265	749	0.322	-1.637	-7.432	1.07312256913026e-13	1.13680307607685e-11	0.0339	0.0302	0.0341	0.0341	TRUE	NA
FBtr0078937	873	467	518	398	174	222	452	700	730	203	239	275	433.11	627	239	0.389	-1.361	-7.395	1.41452858265741e-13	1.47202500916425e-11	0.0062	0.041	0.0215	0.0215	TRUE	NA
FBtr0300599	1517	295	427	533	124	153	785	442	601	272	170	190	410.12	609	211	0.346	-1.532	-7.366	1.75818170966771e-13	1.81894693717728e-11	0.0152	0.0418	0.0275	0.0275	TRUE	NA
FBtr0308254	6184	1033	736	1051	322	287	3200	1548	1037	537	442	356	1186.55	1928	445	0.251	-1.993	-7.362	1.81260855137745e-13	1.86435220246619e-11	0.0729	0.0314	0.0511	0.0511	TRUE	NA
FBtr0343580	1332	618	501	500	230	207	689	926	706	255	316	257	524.8	774	276	0.357	-1.484	-7.352	1.9555977439834e-13	1.9883034303914e-11	0.017	0.0383	0.0268	0.0268	TRUE	NA
FBtr0086583	104	187	114	19	18	18	54	280	161	10	25	22	91.88	165	19	0.127	-2.979	-7.303	2.81993676677083e-13	2.85071436233959e-11	0.0808	0.0968	0.0889	0.0889	TRUE	NA
FBtr0343497	396	313	221	98	25	17	205	469	311	50	34	21	181.77	328	35	0.11	-3.186	-7.2	6.01315195488248e-13	5.909926179657e-11	0.2087	0.0618	0.1251	0.1251	TRUE	NA
FBtr0075811	8923	3572	3317	2776	1669	1857	4617	5351	4672	1418	2292	2304	3442.41	4880	2005	0.401	-1.318	-7.199	6.0552630658485e-13	5.91843419325557e-11	0.0206	0.0278	0.0238	0.0238	TRUE	NA
FBtr0079708	1154	377	462	492	158	207	597	565	651	251	217	257	422.96	604	242	0.401	-1.319	-7.191	6.43054852673959e-13	6.25070516409616e-11	0.0044	0.0413	0.0212	0.0212	TRUE	NA
FBtr0310647	2609	1056	811	951	206	150	1350	1582	1142	486	283	186	838.19	1358	318	0.221	-2.179	-7.17	7.49669584976923e-13	7.24721564362118e-11	0.101	0.0337	0.0643	0.0643	TRUE	NA
FBtr0301915	4064	1264	1125	1220	576	583	2103	1894	1585	623	791	723	1286.44	1861	712	0.382	-1.388	-7.134	9.75354614058525e-13	9.27688090177923e-11	0.0223	0.031	0.0262	0.0262	TRUE	NA
FBtr0089877	1391	371	390	498	162	209	720	556	549	254	222	259	426.84	608	245	0.405	-1.306	-7.072	1.52595597795299e-12	1.42078270097059e-10	0.006	0.0412	0.0215	0.0215	TRUE	NA
FBtr0081211	214	140	102	35	18	32	111	210	144	18	25	40	91.07	155	28	0.175	-2.513	-7.051	1.78246283683802e-12	1.64237239825528e-10	0.0386	0.0975	0.0699	0.0699	TRUE	NA
FBtr0309828	1663	834	700	379	305	353	861	1249	986	194	419	438	691.06	1032	350	0.321	-1.641	-7.016	2.28528308380306e-12	2.09476388785285e-10	0.0395	0.0353	0.0374	0.0374	TRUE	NA
FBtr0310653	230	121	95	42	7	18	119	181	134	21	10	22	81.25	145	18	0.127	-2.974	-7.008	2.41704436801493e-12	2.20412020178104e-10	0.0871	0.1061	0.0987	0.0987	TRUE	NA
FBtr0330186	4343	1234	1068	1951	566	662	2247	1849	1504	996	777	821	1365.89	1867	865	0.465	-1.105	-7.003	2.50308217172386e-12	2.27087316410086e-10	0.0074	0.0307	0.017	0.017	TRUE	NA
FBtr0334309	1029	213	282	103	77	41	532	319	397	53	106	51	243	416	70	0.166	-2.588	-6.938	3.98020218743581e-12	3.59253861724117e-10	0.1427	0.0527	0.0915	0.0915	TRUE	NA
FBtr0088370	182	50	59	25	6	8	94	75	83	13	8	10	47.19	84	10	0.124	-3.015	-6.921	4.48604219551449e-12	4.0082107313559e-10	0	0.164	0.0824	0.0824	TRUE	NA
FBtr0081352	681	241	216	255	55	63	352	361	304	130	76	78	216.94	339	95	0.274	-1.865	-6.876	6.13967118501408e-12	5.40382701164598e-10	0	0.056	0.0456	0.0456	TRUE	NA
FBtr0332042	1918	701	584	656	251	345	993	1050	823	335	345	428	662.17	955	369	0.385	-1.376	-6.831	8.45825225441176e-12	7.3350461094509e-10	0.0196	0.0358	0.0273	0.0273	TRUE	NA
FBtr0113011	482	201	142	149	32	39	249	301	200	76	44	48	153.16	250	56	0.222	-2.169	-6.829	8.53883286601532e-12	7.36880449915498e-10	0.0532	0.0685	0.0609	0.0609	TRUE	NA
FBtr0081354	1294	440	364	557	146	184	670	659	513	284	200	228	425.79	614	237	0.386	-1.373	-6.827	8.64556883639427e-12	7.42469700410927e-10	0.0131	0.0412	0.026	0.026	TRUE	NA
FBtr0079077	273	93	106	73	25	28	141	139	149	37	34	35	89.38	143	35	0.249	-2.008	-6.827	8.69947134356036e-12	7.43489601637325e-10	0	0.0988	0.0445	0.0445	TRUE	NA
